,question,answer1,answer2,label,sas,f1,bertvanilla,berttrained,bi_encoder,bleu,rouge_L,meteor,answer_encoded_twice
3309,how long does the cat in the hat show go for,82 minutes,20,0.0,0.0333207100629806,0.0,0.4872501790523529,0.1693965047597885,0.1815998256206512,0.0,0.0,0.0,20
3310,how long does the cat in the hat show go for,82 minutes,half-hour,1.0,0.2786141037940979,0.0,0.4050489068031311,0.2920330166816711,0.2674100995063782,0.0,0.0,0.0,half-hour
3311,how long does the cat in the hat show go for,82 minutes,half - hour,2.0,0.3459761738777161,0.0,0.4050489068031311,0.2793062329292297,0.2740736305713653,0.0,0.0,0.0,half - hour
3312,who is the girl in high school musical,Vanessa Hudgens,known professionally as Monique Coleman,0.0,0.0153061663731932,0.0,0.2490280121564865,0.2485026121139526,0.2403486967086792,0.0,0.0,0.0,known professionally as Monique Coleman
3313,who is the girl in high school musical,Vanessa Hudgens,adrienne monique jordan,1.0,0.0114094335585832,0.0,0.2423050254583359,0.0807278230786323,0.039538949728012,0.0,0.0,0.0,adrienne monique jordan
3314,who is the girl in high school musical,Vanessa Hudgens,Ashley Michelle Tisdale,1.0,0.0132985301315784,0.0,0.2757849991321564,0.3119975924491882,0.3285253942012787,0.0,0.0,0.0,Ashley Michelle Tisdale
3315,who is the girl in high school musical,Vanessa Hudgens,Ashley Tisdale,1.0,0.0161059573292732,0.0,0.249919593334198,0.2454377859830856,0.2461110204458237,0.0,0.0,0.0,Ashley Tisdale
3316,who is the girl in high school musical,Vanessa Hudgens,Vanessa Anne Hudgens,2.0,0.8686383366584778,0.8,0.9117004871368408,0.9543123245239258,0.9642668962478638,0.0,0.8,0.3448275862068965,Vanessa Anne Hudgens
3317,who was the girl that played in poltergeist,Heather O'Rourke,dominique ellen dunne,0.0,0.0097833313047885,0.0,0.2745812535285949,0.1204957291483879,0.0873785242438316,0.0,0.0,0.0,dominique ellen dunne
3318,who was the girl that played in poltergeist,Heather O'Rourke,Rosemarie DeWitt,0.0,0.0101025970652699,0.0,0.2010881602764129,0.2700953781604767,0.2664603590965271,0.0,0.0,0.0,Rosemarie DeWitt
3319,who was the girl that played in poltergeist,Heather O'Rourke,Heather Michele O'Rourke,2.0,0.8591703772544861,0.8,0.8977353572845459,0.8984962105751038,0.8894926309585571,0.0,0.8571428571428571,0.3448275862068965,Heather Michele O'Rourke
3320,who was the first deaf president of gallaudet university,I.Â King Jordan,Robert P. McGregor,0.0,0.0093295071274042,0.0,0.3955948948860169,0.2038084715604782,0.1763248741626739,0.0,0.0,0.0,Robert P. McGregor
3321,who was the first deaf president of gallaudet university,I.Â King Jordan,irving king jordan,1.0,0.6289873719215393,0.6666666666666666,0.6306927800178528,0.762907862663269,0.7982937097549438,0.0,0.6666666666666666,0.625,irving king jordan
3322,who was the first deaf president of gallaudet university,I.Â King Jordan,I. King Jordan,1.0,0.8777289390563965,0.6666666666666666,0.9078279733657836,0.9743683338165284,0.9854749441146852,0.0,1.0,0.4807692307692308,I. King Jordan
3323,what is the name of element 110 in the periodic table,Darmstadtium,nihonium,0.0,0.1287300735712051,0.0,0.4894621074199677,0.4390774667263031,0.3980571627616882,0.0,0.0,0.0,nihonium
3324,what is the name of element 110 in the periodic table,Darmstadtium,Oganesson,0.0,0.0096893636509776,0.0,0.2132806479930877,0.2748193144798279,0.3130398988723755,0.0,0.0,0.0,Oganesson
3325,when is season 3 of worst witch coming out,January 2019,8 january 2018,0.0,0.3002148568630218,0.4,0.703822672367096,0.3804554939270019,0.3179939985275269,0.0,0.4,0.1724137931034482,8 january 2018
3326,when is season 3 of worst witch coming out,January 2019,2018,0.0,0.0479700230062007,0.0,0.5607498288154602,0.3806772232055664,0.4217925369739533,0.0,0.0,0.0,2018
3327,when is season 3 of worst witch coming out,January 2019,22 July 2017,0.0,0.0107851680368185,0.0,0.5727007985115051,0.1477386057376861,0.1514700502157211,0.0,0.0,0.0,22 July 2017
3328,when is season 3 of worst witch coming out,January 2019,2019,2.0,0.6035099029541016,0.6666666666666666,0.7668846249580383,0.8557995557785034,0.8782225847244263,0.0,0.6666666666666666,0.4545454545454545,2019
3329,when is flash season 5 episode 3 coming out,"October 23, 2018","october 10, 2017",0.0,0.2176412791013717,0.3333333333333333,0.8588732481002808,0.3125216066837311,0.2419342398643493,0.0,0.3333333333333333,0.25,"october 10, 2017"
3330,when is flash season 5 episode 3 coming out,"October 23, 2018","October 9, 2018",0.0,0.3951601684093475,0.6666666666666666,0.9297873377799988,0.6293889284133911,0.594424307346344,0.0,0.6666666666666666,0.6388888888888888,"October 9, 2018"
3331,when is flash season 5 episode 3 coming out,"October 23, 2018","April 10, 2018",0.0,0.2860936820507049,0.3333333333333333,0.8558928966522217,0.4525270164012909,0.4195231199264526,0.0,0.3333333333333333,0.46875,"April 10, 2018"
3332,when is flash season 5 episode 3 coming out,"October 23, 2018","November 13, 2018",0.0,0.2752033770084381,0.3333333333333333,0.8982298970222473,0.4208224415779114,0.3652797639369965,0.0,0.3333333333333333,0.46875,"November 13, 2018"
3333,when was the song baby it's cold outside first released,1949,1944,1.0,0.2504706978797913,0.0,0.7069087028503418,0.5010409951210022,0.5418637394905089,0.0,0.0,0.0,1944
3334,who is the vice president who work under three different president,Bhairon Singh Shekhawat,gay clark jennings,0.0,0.0096404151991009,0.0,0.2296242117881775,0.1421575844287872,0.1367415487766266,0.0,0.0,0.0,gay clark jennings
3335,who is the vice president who work under three different president,Bhairon Singh Shekhawat,john c. calhoun,1.0,0.0102779930457472,0.0,0.2592757940292358,0.1964024156332016,0.1645526736974716,0.0,0.0,0.0,john c. calhoun
3336,who is the vice president who work under three different president,Bhairon Singh Shekhawat,George Clinton,1.0,0.0094361426308751,0.0,0.2259555160999298,0.1730330884456634,0.1778525710105896,0.0,0.0,0.0,George Clinton
3337,who is the vice president who work under three different president,Bhairon Singh Shekhawat,Walter Mondale,1.0,0.0095250038430094,0.0,0.2097851932048797,0.1887354701757431,0.1833685040473938,0.0,0.0,0.0,Walter Mondale
3338,who is the vice president who work under three different president,Bhairon Singh Shekhawat,Mohammad Hamid Ansari,1.0,0.0100223151966929,0.0,0.2784808576107025,0.2317766398191452,0.2501717805862427,0.0,0.0,0.0,Mohammad Hamid Ansari
3339,in what environment did the zoroaster granite form,volcanic,grand canyon,0.0,0.009415497072041,0.0,0.3100960552692413,0.2041416466236114,0.2254444658756256,0.0,0.0,0.0,grand canyon
3340,in what environment did the zoroaster granite form,volcanic,Granite Gorge Metamorphic Suite,0.0,0.0093239918351173,0.0,0.3783310353755951,0.2682117223739624,0.2681532502174377,0.0,0.0,0.0,Granite Gorge Metamorphic Suite
3341,in what environment did the zoroaster granite form,volcanic,subduction zone,0.0,0.0099310493096709,0.0,0.3163205683231354,0.2848886251449585,0.3212721943855285,0.0,0.0,0.0,subduction zone
3342,in what environment did the zoroaster granite form,volcanic,desert,0.0,0.0092202136293053,0.0,0.4034358263015747,0.1807112246751785,0.2236400842666626,0.0,0.0,0.0,desert
3343,in what environment did the zoroaster granite form,volcanic,deep within the Earth,0.0,0.0094998674467206,0.0,0.3380144834518433,0.1322022974491119,0.0973086208105087,0.0,0.0,0.0,deep within the Earth
3344,in what environment did the zoroaster granite form,volcanic,Italy,0.0,0.0094916243106126,0.0,0.3344694972038269,0.19849394261837,0.2239509224891662,0.0,0.0,0.0,Italy
3345,in what environment did the zoroaster granite form,volcanic,a normally inaccessible mini-game,0.0,0.0090596675872802,0.0,0.3134570419788361,0.0459734499454498,0.0184559933841228,0.0,0.0,0.0,a normally inaccessible mini-game
3346,on the tenth day of christmas what did my true love sent to me,10 lords a-leaping,chromium combination manicure,0.0,0.0115372976288199,0.0,0.226131722331047,0.1354446709156036,0.1240595877170562,0.0,0.0,0.0,chromium combination manicure
3347,on the tenth day of christmas what did my true love sent to me,10 lords a-leaping,cigarette lighter,0.0,0.0107028922066092,0.0,0.2875066697597504,0.1617629379034042,0.1572087705135345,0.0,0.0,0.0,cigarette lighter
3348,on the tenth day of christmas what did my true love sent to me,10 lords a-leaping,a lizard,0.0,0.0108402594923973,0.0,0.4389024078845978,0.1925186067819595,0.1736712455749511,0.0,0.3333333333333333,0.0,a lizard
3349,on the tenth day of christmas what did my true love sent to me,10 lords a-leaping,Partridge in a pear tree,1.0,0.0098227337002754,0.0,0.3785970807075501,0.0625481605529785,0.0253151897341012,0.0,0.2222222222222222,0.0,Partridge in a pear tree
3350,on the tenth day of christmas what did my true love sent to me,10 lords a-leaping,five gold rings,1.0,0.0098698092624545,0.0,0.3510609269142151,0.2320771962404251,0.213836520910263,0.0,0.0,0.0,five gold rings
3351,on the tenth day of christmas what did my true love sent to me,10 lords a-leaping,6 Geese a-Laying,1.0,0.0099708531051874,0.0,0.63649582862854,0.2863121330738067,0.2585572004318237,0.0,0.25,0.0,6 Geese a-Laying
3352,who won the election for governor of alaska,Mike Dunleavy,Tony Evers,0.0,0.0129570858553051,0.0,0.2784999012947082,0.1535101383924484,0.1578689217567443,0.0,0.0,0.0,Tony Evers
3353,who won the election for governor of alaska,Mike Dunleavy,Sarah Palin,1.0,0.009697956033051,0.0,0.2429437190294265,0.0864661633968353,0.0665392503142356,0.0,0.0,0.0,Sarah Palin
3354,who won the election for governor of alaska,Mike Dunleavy,Bill Walker,1.0,0.0130740022286772,0.0,0.2519969046115875,0.0413382612168788,0.0229550078511238,0.0,0.0,0.0,Bill Walker
3355,who won the election for governor of alaska,Mike Dunleavy,Mike J. Dunleavy,1.0,0.8687164187431335,0.8,0.8374421000480652,0.9389373660087584,0.952283263206482,0.0,0.8,0.3448275862068965,Mike J. Dunleavy
3356,where does you'll never walk alone come from,Carousel.,Into the Woods,0.0,0.0090428376570343,0.0,0.4022900462150574,0.1359535753726959,0.1073564812541008,0.0,0.0,0.0,Into the Woods
3357,the westernmost of the two rivers that flow from turkey to the persian gulf,Euphrates,tigris,1.0,0.0095601715147495,0.0,0.2196546494960785,0.1754177361726761,0.1913104355335236,0.0,0.0,0.0,tigris
3358,what is the song come on eileen about,Catholic repression,eileen collins,0.0,0.0096222758293151,0.0,0.310088723897934,0.0756828710436821,0.0636300593614578,0.0,0.0,0.0,eileen collins
3359,what is the song come on eileen about,Catholic repression,Come On Eileen,0.0,0.0097881592810153,0.0,0.2991580665111542,-0.0035759671591222,-0.0648001134395599,0.0,0.0,0.0,Come On Eileen
3360,what is the song come on eileen about,Catholic repression,Tommy Boy,0.0,0.0096724089235067,0.0,0.2920344769954681,0.1291023045778274,0.1410978436470031,0.0,0.0,0.0,Tommy Boy
3361,which is the official language of madhya pradesh,Hindi,English,0.0,0.0101012950763106,0.0,0.5151876211166382,0.1912744492292404,0.2211968153715133,0.0,0.0,0.0,English
3362,what type of branching is it called when leaves grow directly across from one another,Opposite,phyllotaxis,0.0,0.0111372582614421,0.0,0.2289585173130035,0.0846034660935401,0.0653730258345604,0.0,0.0,0.0,phyllotaxis
3363,what type of branching is it called when leaves grow directly across from one another,Opposite,Sympodial,0.0,0.0153631046414375,0.0,0.2471847236156464,0.2109558582305908,0.2362882494926453,0.0,0.0,0.0,Sympodial
3364,what type of branching is it called when leaves grow directly across from one another,Opposite,Decurrent,0.0,0.0105637777596712,0.0,0.2555855214595795,0.2633655369281769,0.2975835204124451,0.0,0.0,0.0,Decurrent
3365,what type of branching is it called when leaves grow directly across from one another,Opposite,primary growth,0.0,0.0112839555367827,0.0,0.3145038485527038,0.1427677720785141,0.1638957262039184,0.0,0.0,0.0,primary growth
3366,what type of branching is it called when leaves grow directly across from one another,Opposite,1,0.0,0.026448855176568,0.0,0.3249953091144562,0.3197958171367645,0.3351218104362488,0.0,0.0,0.0,1
3367,what type of branching is it called when leaves grow directly across from one another,Opposite,Trunk,0.0,0.0096133835613727,0.0,0.2933474779129028,0.1442411541938781,0.1607174575328827,0.0,0.0,0.0,Trunk
3368,what type of branching is it called when leaves grow directly across from one another,Opposite,decussate,0.0,0.0103381779044866,0.0,0.2524283826351166,0.1731247007846832,0.1771085560321808,0.0,0.0,0.0,decussate
3369,who does stephanie beatriz play in the lego movie,General Sweet Mayhem,Princess Unikitty,0.0,0.0100391246378421,0.0,0.2364552766084671,0.2249647229909896,0.2387727051973343,0.0,0.0,0.0,Princess Unikitty
3370,who does stephanie beatriz play in the lego movie,General Sweet Mayhem,Emmet,0.0,0.009926994331181,0.0,0.2330475300550461,0.3001652061939239,0.3233100175857544,0.0,0.0,0.0,Emmet
3371,who does stephanie beatriz play in the lego movie,General Sweet Mayhem,Phyllis,0.0,0.0099201733246445,0.0,0.3010157942771912,0.1633016169071197,0.1662974059581756,0.0,0.0,0.0,Phyllis
3372,who does stephanie beatriz play in the lego movie,General Sweet Mayhem,Rosa Diaz,0.0,0.0098487688228487,0.0,0.2657279670238495,0.0883608385920524,0.0423026233911514,0.0,0.0,0.0,Rosa Diaz
3373,who has covered the song crazy little thing called love,Dwight Yoakam,many artists,0.0,0.0099626472219824,0.0,0.256441593170166,0.2077678442001342,0.2154452800750732,0.0,0.0,0.0,many artists
3374,who has covered the song crazy little thing called love,Dwight Yoakam,queen,1.0,0.0091305747628212,0.0,0.2424667179584503,0.0950118526816368,0.0801591873168945,0.0,0.0,0.0,queen
3375,who has covered the song crazy little thing called love,Dwight Yoakam,Freddie Mercury,1.0,0.0097610671073198,0.0,0.2554340362548828,0.1140558794140815,0.1188613623380661,0.0,0.0,0.0,Freddie Mercury
3376,who plays noah brooks father on the tv show star,Harold Perrineau,charles murray,0.0,0.0103067485615611,0.0,0.3230965137481689,0.1094975620508194,0.0922021716833114,0.0,0.0,0.0,charles murray
3377,who plays noah brooks father on the tv show star,Harold Perrineau,Terrence J,0.0,0.0096492692828178,0.0,0.2326920330524445,0.1989343613386154,0.1831779181957245,0.0,0.0,0.0,Terrence J
3378,who plays noah brooks father on the tv show star,Harold Perrineau,tefan avr,0.0,0.0097188428044319,0.0,0.2054120153188704,0.2451053708791732,0.2626339793205261,0.0,0.0,0.0,tefan avr
3379,who plays noah brooks father on the tv show star,Harold Perrineau,ryan destiny,0.0,0.0098154041916131,0.0,0.2448049634695053,0.1930495202541351,0.1726275831460952,0.0,0.0,0.0,ryan destiny
3380,who plays noah brooks father on the tv show star,Harold Perrineau,Jude Demorest,0.0,0.0105258282274007,0.0,0.184708684682846,0.1147191449999809,0.1039723381400108,0.0,0.0,0.0,Jude Demorest
3381,who plays noah brooks father on the tv show star,Harold Perrineau,Jeffrey Walker,0.0,0.010611836798489,0.0,0.3312279284000397,0.1451309323310852,0.1591111719608307,0.0,0.0,0.0,Jeffrey Walker
3382,who plays noah brooks father on the tv show star,Harold Perrineau,Perrineau,1.0,0.7738608121871948,0.6666666666666666,0.8342360854148865,0.6450643539428711,0.6259951591491699,0.0,0.6666666666666666,0.4545454545454545,Perrineau
3383,when did the modern period begin in india,1757,1526 -- 1858 CE,1.0,0.1161649823188781,0.0,0.4091916680335999,0.4350330531597137,0.4475758969783783,0.0,0.0,0.0,1526 -- 1858 CE
3384,when did the modern period begin in india,1757,between 1848 and 1885,1.0,0.0333497710525989,0.0,0.4639471173286438,0.1537459045648574,0.1478564888238906,0.0,0.0,0.0,between 1848 and 1885
3385,when did the modern period begin in india,1757,sometime between 1848 and 1885,1.0,0.0261271744966506,0.0,0.4317090213298797,0.1392855197191238,0.1328866332769394,0.0,0.0,0.0,sometime between 1848 and 1885
3386,when did the modern period begin in india,1757,the early 16th century,1.0,0.1370244473218917,0.0,0.3783355951309204,0.253401517868042,0.2671127319335937,0.0,0.0,0.0,the early 16th century
3387,when did the modern period begin in india,1757,1500,1.0,0.0203669127076864,0.0,0.5440766215324402,0.223750352859497,0.2574247717857361,0.0,0.0,0.0,1500
3388,when did the modern period begin in india,1757,1526,1.0,0.0898615792393684,0.0,0.4565629363059998,0.3109328746795654,0.3466159105300903,0.0,0.0,0.0,1526
3389,who was the first person that made a car,Nicolas-Joseph Cugnot,Ferdinand Verbiest,0.0,0.0107642225921154,0.0,0.3073679208755493,0.176940768957138,0.1503963470458984,0.0,0.0,0.0,Ferdinand Verbiest
3390,who was the first person that made a car,Nicolas-Joseph Cugnot,gottlieb daimler,0.0,0.0097857750952243,0.0,0.2427975982427597,0.1326144337654113,0.114378273487091,0.0,0.0,0.0,gottlieb daimler
3391,who was the first person that made a car,Nicolas-Joseph Cugnot,Nicolas - Joseph Cugnot,2.0,0.9669997692108154,0.4,1.0,0.9188116788864136,0.9406815767288208,0.0,1.0,0.131578947368421,Nicolas - Joseph Cugnot
3392,where is university of illinois urbana champaign located,Champaign–Urbana metropolitan area,champaign,1.0,0.7145636081695557,0.0,0.5737847685813904,0.5588139891624451,0.5094292163848877,0.0,0.4,0.0,champaign
3393,where is university of illinois urbana champaign located,Champaign–Urbana metropolitan area,Champaign and Urbana,1.0,0.9001423120498657,0.0,0.6873852014541626,0.6954370737075806,0.6926009058952332,0.0,0.5714285714285715,0.0,Champaign and Urbana
3394,where is university of illinois urbana champaign located,Champaign–Urbana metropolitan area,the University of Illinois at Urbana,1.0,0.2003173530101776,0.0,0.4883630275726318,0.3600532114505768,0.364654928445816,0.0,0.2,0.0,the University of Illinois at Urbana
3395,where is university of illinois urbana champaign located,Champaign–Urbana metropolitan area,"Champaign-Urbana, Illinois",2.0,0.8738575577735901,0.0,0.6289746761322021,0.6633083820343018,0.6181746125221252,0.0,0.5714285714285715,0.0,"Champaign-Urbana, Illinois"
3396,how many districts are there in the tennessee house of representatives,9,nine,0.0,0.9352357983589172,0.0,0.7458492517471313,0.8966346979141235,0.908622980117798,0.0,0.0,0.5,nine
3397,how many districts are there in the tennessee house of representatives,9,four,0.0,0.1066432744264602,0.0,0.5604966878890991,0.274585872888565,0.3237737715244293,0.0,0.0,0.0,four
3398,how many districts are there in the tennessee house of representatives,9,99,2.0,0.0150656411424279,0.0,0.6097613573074341,0.3856420814990997,0.424800843000412,0.0,0.0,0.0,99
3399,what is the most current version of tls,TLS 1.3,TLS 1.1,0.0,0.4272522330284119,0.5,0.9604043960571288,0.9029529094696044,0.8751429915428162,0.0,0.6666666666666666,0.25,TLS 1.1
3400,what is the most current version of tls,TLS 1.3,macOS,0.0,0.0117173576727509,0.0,0.2265054583549499,0.1031079441308975,0.055007092654705,0.0,0.0,0.0,macOS
3401,what is the most current version of tls,TLS 1.3,Transport Layer Security,0.0,0.4416063725948334,0.0,0.2544496059417725,0.334524542093277,0.3204616606235504,0.0,0.0,0.0,Transport Layer Security
3402,what is the most current version of tls,TLS 1.3,version 1.3,2.0,0.6623223423957825,0.5,0.7046979665756226,0.5836395025253296,0.6142274737358093,0.0,0.6666666666666666,0.25,version 1.3
3403,what is the most current version of tls,TLS 1.3,version 1. 3,2.0,0.6727198958396912,0.0,0.7046979665756226,0.5176039934158325,0.5600873231887817,0.0,0.6666666666666666,0.0,version 1. 3
3404,when does the ghost of hamlet's father appear,"Act III, Scene iv",Marcellus,0.0,0.0094296066090464,0.0,0.2255707085132599,0.2154988348484039,0.2269159853458404,0.0,0.0,0.0,Marcellus
3405,when does the ghost of hamlet's father appear,"Act III, Scene iv","act i, scene i",2.0,0.2710067033767699,0.5,0.6267603039741516,0.763028621673584,0.7933167815208435,0.0,0.5,0.5111111111111111,"act i, scene i"
3406,when does the ghost of hamlet's father appear,"Act III, Scene iv",act i,2.0,0.2553324401378632,0.3333333333333333,0.5119974017143251,0.665530264377594,0.6823770999908447,0.0,0.3333333333333333,0.217391304347826,act i
3407,how to say long live the revolution in french,Vive la révolution,vivre libre ou mourir,0.0,0.237954169511795,0.0,0.4280988872051239,0.2905862629413605,0.2456507384777069,0.0,0.0,0.0,vivre libre ou mourir
3408,how to say long live the revolution in french,Vive la révolution,vive la diff\u00e9rence,0.0,0.2983101606369018,0.6666666666666666,0.5340008735656738,0.4321535527706146,0.3962398171424866,0.0,0.5,0.625,vive la différence
3409,how to say long live the revolution in french,Vive la révolution,La Marseillaise,0.0,0.0114177092909812,0.4,0.403705894947052,0.3086172640323639,0.3152371942996979,0.0,0.3333333333333333,0.2380952380952381,La Marseillaise
3410,how to say long live the revolution in french,Vive la révolution,Vive la Charte,0.0,0.1782330274581909,0.6666666666666666,0.7520431876182556,0.4644874334335327,0.4472312331199646,0.0,0.5714285714285715,0.625,Vive la Charte
3411,how to say long live the revolution in french,Vive la révolution,Vive la Nation,0.0,0.2918271124362945,0.6666666666666666,0.811151921749115,0.5034282207489014,0.4981953203678131,0.0,0.5714285714285715,0.625,Vive la Nation
3412,how to say long live the revolution in french,Vive la révolution,13 vendemiaire,0.0,0.0101944748312234,0.0,0.2719941139221191,0.1048407405614852,0.0667290389537811,0.0,0.0,0.0,13 vendemiaire
3413,how to say long live the revolution in french,Vive la révolution,vivat,0.0,0.4133279323577881,0.0,0.2805937528610229,0.3176320493221283,0.3110426068305969,0.0,0.0,0.0,vivat
3414,question mark in a diamond copy and paste,ï¿½,hd - rosetta,0.0,0.0097211832180619,0.0,0.2855780124664306,0.2443134933710098,0.2530342936515808,0.0,0.0,0.0,hd - rosetta
3415,question mark in a diamond copy and paste,ï¿½,white question mark,0.0,0.0096875708550214,0.0,0.3037565350532532,0.1685695797204971,0.1843186914920807,0.0,0.0,0.0,white question mark
3416,question mark in a diamond copy and paste,ï¿½,Ctrl-Insert,0.0,0.0099381543695926,0.0,0.2889688313007355,0.2596181333065033,0.2480897009372711,0.0,0.0,0.0,Ctrl-Insert
3417,question mark in a diamond copy and paste,ï¿½,white,0.0,0.0125989047810435,0.0,0.3374107778072357,0.2979204058647156,0.3233254253864288,0.0,0.0,0.0,white
3418,question mark in a diamond copy and paste,ï¿½,cut,0.0,0.0217426009476184,0.0,0.3302356600761413,0.2862976789474487,0.2899302244186401,0.0,0.0,0.0,cut
3419,question mark in a diamond copy and paste,ï¿½,the accent,0.0,0.0119003681465983,0.0,0.3999645411968231,0.256910890340805,0.2744947373867035,0.0,0.0,0.0,the accent
3420,question mark in a diamond copy and paste,ï¿½,C-2A,0.0,0.009567005559802,0.0,0.3170627653598785,0.2707390785217285,0.2801685333251953,0.0,0.0,0.0,C-2A
3421,who plays nate ruffin in we are marshall,Anthony Mackie,matthew chandler fox,0.0,0.0122655732557177,0.0,0.2866068482398987,0.2027258723974228,0.1946845352649688,0.0,0.0,0.0,matthew chandler fox
3422,who plays nate ruffin in we are marshall,Anthony Mackie,Arlen Alexander Escarpeta,0.0,0.0100197931751608,0.0,0.2349465638399124,0.1913458406925201,0.1822472214698791,0.0,0.0,0.0,Arlen Alexander Escarpeta
3423,who plays nate ruffin in we are marshall,Anthony Mackie,Kate Mara,0.0,0.0093463575467467,0.0,0.2366043627262115,0.1798169612884521,0.174426794052124,0.0,0.0,0.0,Kate Mara
3424,who plays nate ruffin in we are marshall,Anthony Mackie,lvaro Guzm\u00e1n,0.0,0.0098903663456439,0.0,0.2197945415973664,0.2076364904642105,0.1865087300539016,0.0,0.0,0.0,lvaro Guzmán
3425,who plays nate ruffin in we are marshall,Anthony Mackie,Matthew McConaughey,0.0,0.0135468728840351,0.0,0.3383628726005554,0.2708019614219665,0.2594320774078369,0.0,0.0,0.0,Matthew McConaughey
3426,who plays nate ruffin in we are marshall,Anthony Mackie,Graham Phillips,0.0,0.0106654185801744,0.0,0.2954705357551575,0.1302230209112167,0.1294718384742736,0.0,0.0,0.0,Graham Phillips
3427,who plays nate ruffin in we are marshall,Anthony Mackie,Ricco Ross,0.0,0.0104077737778425,0.0,0.2543970346450805,0.1240239441394805,0.1118265837430954,0.0,0.0,0.0,Ricco Ross
3428,what is the purpose of a chip in a debit card,control access to a resource,RFID,0.0,0.0134687758982181,0.0,0.2892163097858429,0.1325133144855499,0.128138780593872,0.0,0.0,0.0,RFID
3429,what is the purpose of a chip in a debit card,control access to a resource,VISA,0.0,0.009263552725315,0.0,0.3131629228591919,0.0818299800157547,0.0461968742311,0.0,0.0,0.0,VISA
3430,what is the purpose of a chip in a debit card,control access to a resource,to increase transaction security,1.0,0.0091433236375451,0.25,0.4284417629241944,0.2142381817102432,0.2295123785734177,0.0,0.2222222222222222,0.1219512195121951,to increase transaction security
3431,what is the purpose of a chip in a debit card,control access to a resource,to make transactions,1.0,0.0711886808276176,0.2857142857142857,0.4294662177562713,0.1773877143859863,0.1632739007472992,0.0,0.25,0.15625,to make transactions
3432,what is the purpose of a chip in a debit card,control access to a resource,making purchases,1.0,0.009527014568448,0.0,0.3498783707618713,0.1294784843921661,0.0980314910411834,0.0,0.0,0.0,making purchases
3433,what is the purpose of a chip in a debit card,control access to a resource,to make purchases,1.0,0.0523300059139728,0.2857142857142857,0.4393987953662872,0.128364160656929,0.0909948199987411,0.0,0.25,0.15625,to make purchases
3434,what is the purpose of a chip in a debit card,control access to a resource,security,2.0,0.0095375729724764,0.0,0.35953488945961,0.2380600273609161,0.2404075860977173,0.0,0.0,0.0,security
3435,what is the meaning of ppf in economics,production–possibility frontier,purchasing power parity,0.0,0.0095450207591056,0.0,0.3248181939125061,0.2968195676803589,0.2987940013408661,0.0,0.0,0.0,purchasing power parity
3436,what is the meaning of ppf in economics,production–possibility frontier,marginal utility,0.0,0.0090169422328472,0.0,0.3175616860389709,0.2140499055385589,0.2176194936037064,0.0,0.0,0.0,marginal utility
3437,what is the meaning of ppf in economics,production–possibility frontier,7.6%,0.0,0.0090884417295455,0.0,0.3194369077682495,0.1295843422412872,0.1187278553843498,0.0,0.0,0.0,7.6%
3438,what is the meaning of ppf in economics,production–possibility frontier,EQ,0.0,0.0093100434169173,0.0,0.2644039988517761,0.1909891664981842,0.1867159754037857,0.0,0.0,0.0,EQ
3439,what is the meaning of ppf in economics,production–possibility frontier,production -- possibility frontier,2.0,0.9593980312347412,0.4,0.8082941174507141,0.9354881644248962,0.9567155838012696,0.0,1.0,0.131578947368421,production -- possibility frontier
3440,when were 1x3 'k' prefix callsigns first issued in the continental us,1921,1912,0.0,0.220235213637352,0.0,0.7288504242897034,0.301658034324646,0.346983790397644,0.0,0.0,0.0,1912
3441,when were 1x3 'k' prefix callsigns first issued in the continental us,1921,"October 1, 1928",0.0,0.0325547195971012,0.0,0.4956402182579041,0.4477173388004303,0.486899733543396,0.0,0.0,0.0,"October 1, 1928"
3442,when were 1x3 'k' prefix callsigns first issued in the continental us,1921,1928,0.0,0.2250210344791412,0.0,0.7598239183425903,0.5579259395599365,0.5835248231887817,0.0,0.0,0.0,1928
3443,when were 1x3 'k' prefix callsigns first issued in the continental us,1921,1963,0.0,0.0207125581800937,0.0,0.6817511320114136,0.2932182848453522,0.3263991177082062,0.0,0.0,0.0,1963
3444,when were 1x3 'k' prefix callsigns first issued in the continental us,1921,1939,0.0,0.1903002858161926,0.0,0.7031029462814331,0.4174832701683044,0.4704211354255676,0.0,0.0,0.0,1939
3445,when were 1x3 'k' prefix callsigns first issued in the continental us,1921,1898,0.0,0.0328877866268158,0.0,0.7155441045761108,0.2707321643829345,0.3139044046401977,0.0,0.0,0.0,1898
3446,when did the grinch who stole christmas air,"December 18, 1966",1966,2.0,0.553875744342804,0.5,0.6138525605201721,0.6906765103340149,0.6835845112800598,0.0,0.5,0.3846153846153847,1966
3447,el salvador's archbishop murdered as he celebrates mass,Óscar Arnulfo Romero y Galdámez,scar arnulfo romero,0.0,0.787084698677063,0.5,0.7053686380386353,0.4761810600757599,0.4208083748817444,0.0,0.6666666666666666,0.5859375,scar arnulfo romero
3448,el salvador's archbishop murdered as he celebrates mass,Óscar Arnulfo Romero y Galdámez,scar Romero,0.0,0.7823027968406677,0.2857142857142857,0.318301647901535,0.5510029196739197,0.5532090663909912,0.0,0.5,0.217391304347826,scar Romero
3449,el salvador's archbishop murdered as he celebrates mass,Óscar Arnulfo Romero y Galdámez,jose luis escobar alas,0.0,0.0108291693031787,0.0,0.2981810569763184,0.1506793200969696,0.1295467317104339,0.0,0.0,0.0,jose luis escobar alas
