,answer1,answer2,label,sas,f1,bertvanilla,berttrained,bi_encoder,bleu,rouge_L,meteor
2749,Surekha Yadav,violet constance jessop,0.0,0.0095435017719864,0.0,0.2062532007694244,0.1825755089521408,0.1783196181058883,0.0,0.0,0.0
2750,Surekha Yadav,Karen Harrison,0.0,0.0095776384696364,0.0,0.2180389910936356,0.2287728935480117,0.2405374050140381,0.0,0.0,0.0
2751,Surekha Yadav,Lady,0.0,0.0101799834519624,0.0,0.2466361224651337,0.1789349764585495,0.1952911913394928,0.0,0.0,0.0
2752,Surekha Yadav,Sally Kristen Ride,0.0,0.0094845620915293,0.0,0.208347663283348,0.1303549408912658,0.0827511698007583,0.0,0.0,0.0
2753,TGRI,sebaceous glands,0.0,0.0094653768464922,0.0,0.2546424269676208,0.1667224168777465,0.1510126888751983,0.0,0.0,0.0
2754,TGRI,the fictional superhero team,0.0,0.0093194860965013,0.0,0.3104318380355835,0.0639683455228805,0.0327844284474849,0.0,0.0,0.0
2755,TGRI,Tokka,0.0,0.0094771422445774,0.0,0.3247204124927521,0.2646635174751282,0.2689200639724731,0.0,0.0,0.0
2756,TGRI,The Corporation,0.0,0.0116735287010669,0.0,0.3684164583683014,0.2794930338859558,0.2987583875656128,0.0,0.0,0.0
2757,TGRI,Siliceous ooze,0.0,0.0098681123927235,0.0,0.2968173027038574,0.0357367135584354,-0.0160859692841768,0.0,0.0,0.0
2758,TGRI,diatomite,0.0,0.0092388466000556,0.0,0.2621694803237915,0.2653414011001587,0.2799524366855621,0.0,0.0,0.0
2759,TGRI,Zetox,0.0,0.0092208636924624,0.0,0.2603356838226318,0.0836497172713279,0.070362776517868,0.0,0.0,0.0
2760,TGRI,Japan,0.0,0.0102957040071487,0.0,0.2783836424350738,0.3539238274097442,0.4142780900001526,0.0,0.0,0.0
2761,TGRI,alien technology,0.0,0.0094065004959702,0.0,0.2753031551837921,0.0879609808325767,0.082288347184658,0.0,0.0,0.0
2762,1969,1967,0.0,0.2020408660173416,0.0,0.8438773155212402,0.5649654865264893,0.5975820422172546,0.0,0.0,0.0
2763,1969,2000,0.0,0.0122673055157065,0.0,0.5871034860610962,0.2170115709304809,0.2361107021570205,0.0,0.0,0.0
2764,1969,1974,0.0,0.0914369374513626,0.0,0.7747800350189209,0.5452529788017273,0.5933409929275513,0.0,0.0,0.0
2765,"21,013","41, 900",0.0,0.1883182078599929,0.0,0.6453641057014465,0.2986794114112854,0.306394636631012,0.0,0.0,0.0
2766,"21,013",two,0.0,0.0110249565914273,0.0,0.3644202351570129,0.0824952647089958,0.0882544517517089,0.0,0.0,0.0
2767,"21,013","more than 20,000",1.0,0.6764487028121948,0.0,0.5039267539978027,0.1959497183561325,0.1858797371387481,0.0,0.0,0.0
2768,Germany,United States,0.0,0.011058603413403,0.0,0.346578061580658,0.3555289804935455,0.3974519371986389,0.0,0.0,0.0
2769,Matthew Jerome Barr,Michael Connors,0.0,0.0204634554684162,0.0,0.3368403613567352,0.2021121680736541,0.2151341438293457,0.0,0.0,0.0
2770,Matthew Jerome Barr,Kevin Costner,0.0,0.009451518766582,0.0,0.2918406426906585,0.1514195650815963,0.1687250733375549,0.0,0.0,0.0
2771,Matthew Jerome Barr,Matt Barr,2.0,0.8363437652587891,0.4,0.6399978399276733,0.8162685036659241,0.8261502385139465,0.0,0.4,0.2380952380952381
2772,National Football League,premier league,0.0,0.3859956860542297,0.4,0.5906169414520264,0.5499861836433411,0.560139000415802,0.0,0.4,0.2380952380952381
2773,National Football League,the nfl,2.0,0.900813639163971,0.0,0.4316827058792114,0.4446479082107544,0.5018582344055176,0.0,0.0,0.0
2774,Jeremiah,nehemiah,0.0,0.0735445767641067,0.0,0.2513677775859833,0.4370400905609131,0.4508884549140929,0.0,0.0,0.0
2775,Jeremiah,John the Evangelist,0.0,0.0093511883169412,0.0,0.3962114453315735,0.3791600465774536,0.3952699601650238,0.0,0.0,0.0
2776,loosely,the girl next door,0.0,0.0149065805599093,0.0,0.3285740911960602,0.1034603640437126,0.0887552723288536,0.0,0.0,0.0
2777,loosely,kendra,0.0,0.0288382899016141,0.0,0.3065385818481445,0.1694846600294113,0.1850059628486633,0.0,0.0,0.0
2778,the West Point cadet officer,general officers,0.0,0.0151598108932375,0.0,0.4503989517688751,0.427223652601242,0.418359637260437,0.0,0.0,0.21739130434782608
2779,the West Point cadet officer,airborne (parachute) organizations,0.0,0.0099441986531019,0.0,0.322086900472641,0.1138985827565193,0.0752288997173309,0.0,0.0,0.0
2780,the West Point cadet officer,first sergeants and above,1.0,0.0098753692582249,0.0,0.3526464104652405,0.2602165043354034,0.235286608338356,0.0,0.0,0.0
2781,the West Point cadet officer,First Sergeant,1.0,0.0329887643456459,0.0,0.3738831281661987,0.437753289937973,0.44831782579422,0.0,0.0,0.0
2782,the West Point cadet officer,sergeants,1.0,0.0098358262330293,0.0,0.3644213676452637,0.3067469000816345,0.3074641525745392,0.0,0.0,0.0
2783,George III,France,0.0,0.0097960326820611,0.0,0.274749755859375,0.2351980954408645,0.2961937189102173,0.0,0.0,0.0
2784,George III,King George III,2.0,0.9179773926734924,0.8,0.8497080802917479,0.9169119000434875,0.92881840467453,0.0,0.8,0.6465517241379309
2785,two,two points,2.0,0.7815672159194946,0.6666666666666666,0.6950617432594299,0.5701199173927307,0.5146632790565491,0.0,0.6666666666666666,0.2631578947368421
2786,Heaven,toll,0.0,0.0092980442568659,0.0,0.2741193473339081,0.2739920914173126,0.3225972354412079,0.0,0.0,0.0
2787,Heaven,footbridge,0.0,0.0098989512771368,0.0,0.2351677715778351,0.2320670932531356,0.2796345055103302,0.0,0.0,0.0
2788,Heaven,to be reunited with their owners,0.0,0.0099093886092305,0.0,0.2871568202972412,0.1058683693408966,0.0848529785871505,0.0,0.0,0.0
2789,Heaven,pedestrian bridge,0.0,0.0103187691420316,0.0,0.2466705441474914,0.1273401379585266,0.1240751892328262,0.0,0.0,0.0
2790,Heaven,to heaven,0.0,0.8910807967185974,0.6666666666666666,0.8106876015663147,0.5821401476860046,0.6210203170776367,0.0,0.6666666666666666,0.2631578947368421
2791,Heaven,a world-famous tourist site,0.0,0.0094807278364896,0.0,0.2774626314640045,0.0847858861088752,0.0733612850308418,0.0,0.0,0.0
2792,Heaven,niagara river gorge,0.0,0.0094047728925943,0.0,0.2436991035938263,0.1609780639410019,0.1740743666887283,0.0,0.0,0.0
2793,Heaven,Bifr\u00f6st,0.0,0.0099371364340186,0.0,0.1868573129177092,0.3372586369514465,0.3850827813148498,0.0,0.0,0.0
2794,Heaven,Rainbow Bridge,0.0,0.0094660967588424,0.0,0.2607464492321014,0.096126414835453,0.1243301779031753,0.0,0.0,0.0
2795,Heaven,a rainbow,0.0,0.0095842080190777,0.0,0.3506176769733429,0.1349168568849563,0.1523918062448501,0.0,0.0,0.0
2796,Lightning,pocketplug,0.0,0.0102612152695655,0.0,0.2539832890033722,0.2443923354148864,0.2689083814620972,0.0,0.0,0.0
2797,Lightning,USB to dock connector cable,0.0,0.0098665803670883,0.0,0.2749452292919159,0.171074241399765,0.1454901099205017,0.0,0.0,0.0
2798,Lightning,Apple Battery Charger,0.0,0.0096912998706102,0.0,0.2626589238643646,0.1376772224903106,0.1017761528491974,0.0,0.0,0.0
2799,Lightning,wall charger,0.0,0.0094648757949471,0.0,0.2895451188087463,0.2748486697673797,0.2982267141342163,0.0,0.0,0.0
2800,Lightning,iPhone 4,0.0,0.0093941744416952,0.0,0.2951030731201172,0.073239766061306,0.0809980928897857,0.0,0.0,0.0
2801,Lightning,ChargeBox,0.0,0.0100532937794923,0.0,0.2769885659217834,0.1424121260643005,0.1697694659233093,0.0,0.0,0.0
2802,Sodium acetate,methoxide,0.0,0.1032169088721275,0.0,0.2826852798461914,0.3952655792236328,0.4172683954238892,0.0,0.0,0.0
2803,Sodium acetate,cytochrome a,0.0,0.0099120642989873,0.0,0.3091883063316345,0.1977950632572174,0.1790355741977691,0.0,0.0,0.0
2804,Sodium acetate,Chronic obstructive pulmonary disease,0.0,0.009768882766366,0.0,0.2185436338186264,0.0870057120919227,0.0433218106627464,0.0,0.0,0.0
2805,Sodium acetate,Complement component 3,0.0,0.0095551200211048,0.0,0.2577016949653625,0.1364657878875732,0.1246171221137046,0.0,0.0,0.0
2806,Sodium acetate,acetate,1.0,0.6371365189552307,0.6666666666666666,0.8303705453872681,0.806216299533844,0.8065224289894104,0.0,0.6666666666666666,0.45454545454545453
2807,Nathan Parsons,Lana Parrilla,0.0,0.009553532116115,0.0,0.2619493007659912,0.2123532742261886,0.220135897397995,0.0,0.0,0.0
2808,Nathan Parsons,Nathan Dean Parsons,2.0,0.8557709455490112,0.8,0.8417333364486694,0.8889922499656677,0.9050948619842528,0.0,0.8,0.3448275862068965
2809,"December 1, 2018","january 8, 2018",2.0,0.2648175954818725,0.3333333333333333,0.8572357296943665,0.6157078742980957,0.6043170094490051,0.0,0.3333333333333333,0.46875
2810,"December 1, 2018",2015,2.0,0.0138298934325575,0.0,0.5216133594512941,0.3225534856319427,0.357959121465683,0.0,0.0,0.0
2811,"December 1, 2018",2018,2.0,0.476763129234314,0.5,0.6351613998413086,0.6179569959640503,0.6026454567909241,0.0,0.5,0.3846153846153847
2812,Has a material bilateral mistake,voidable contract,0.0,0.0095704300329089,0.0,0.281669557094574,0.2105815559625625,0.1777058243751526,0.0,0.0,0.0
2813,Has a material bilateral mistake,delay,0.0,0.0105055142194032,0.0,0.3568351566791534,-0.0818812474608421,-0.0376050136983394,0.0,0.0,0.0
2814,Has a material bilateral mistake,illegal act,0.0,0.0095943333581089,0.0,0.2954260110855102,0.1187574341893196,0.0970026105642318,0.0,0.0,0.0
2815,Has a material bilateral mistake,counteroffer,0.0,0.0114856157451868,0.0,0.2901428937911987,0.0501162149012088,0.0052775219082832,0.0,0.0,0.0
2816,Has a material bilateral mistake,comma-shaped,0.0,0.0092438058927655,0.0,0.2809542715549469,0.0878968611359596,0.0412786677479744,0.0,0.0,0.0
2817,Has a material bilateral mistake,Algol68,0.0,0.0107607608661055,0.0,0.2633175551891327,0.0473789945244789,0.028752826154232,0.0,0.0,0.0
2818,Has a material bilateral mistake,fraud,0.0,0.0107292644679546,0.0,0.3521547317504883,0.1203784868121147,0.0899886041879654,0.0,0.0,0.0
2819,Has a material bilateral mistake,mistake,1.0,0.6667673587799072,0.4,0.5827397704124451,0.4956653118133545,0.4298368692398071,0.0,0.33333333333333337,0.35714285714285715
2820,Cary Guffey,Barry Guiler,0.0,0.0327775031328201,0.0,0.2584775388240814,0.2861529588699341,0.2737285792827606,0.0,0.0,0.0
2821,Harriet Ann Jacobs,Cornelia Grinnel Willis,0.0,0.0118036326020956,0.0,0.2501798272132873,0.2236694544553756,0.2096253484487533,0.0,0.0,0.0
2822,Harriet Ann Jacobs,addy,0.0,0.0119321346282958,0.0,0.2461473345756531,0.0276835821568965,0.0089211948215961,0.0,0.0,0.0
2823,Harriet Ann Jacobs,Miranda Evans -,0.0,0.011597984470427,0.0,0.2954872548580169,0.2769981324672699,0.2846125066280365,0.0,0.0,0.0
2824,Harriet Ann Jacobs,linda brent,2.0,0.0098212966695427,0.0,0.3090796172618866,0.2496810257434845,0.2668328285217285,0.0,0.0,0.0
2825,16Â March 2018,2 december 2015,0.0,0.0355836898088455,0.0,0.6066786646842957,0.3135699927806854,0.3055313527584076,0.0,0.0,0.0
2826,16Â March 2018,21 April 2017,0.0,0.1490520238876342,0.0,0.6701154112815857,0.3032673001289367,0.2924554944038391,0.0,0.0,0.0
2827,16Â March 2018,19 April 2017,0.0,0.1557018607854843,0.0,0.6772250533103943,0.3524900078773498,0.3512475788593292,0.0,0.0,0.0
2828,16Â March 2018,20 September 2018,0.0,0.2269475013017654,0.3333333333333333,0.7192426323890686,0.4091172516345978,0.3970228433609009,0.0,0.3333333333333333,0.16666666666666666
2829,"Lisbon, Portugal",Los Angeles,0.0,0.0096479207277297,0.0,0.2782093584537506,0.2385215163230896,0.2498952299356461,0.0,0.0,0.0
2830,"Lisbon, Portugal",New York City,0.0,0.009380193427205,0.0,0.2992765307426453,0.1203759685158729,0.1052761301398277,0.0,0.0,0.0
2831,"Lisbon, Portugal",Lisbon,2.0,0.8000264167785645,0.6666666666666666,0.7539342045783997,0.8713338971138,0.8900917172431946,0.0,0.6666666666666666,0.4166666666666667
2832,Michael Gove,DEFRA,0.0,0.0099200280383229,0.0,0.2621416449546814,0.1921777129173278,0.1950515657663345,0.0,0.0,0.0
2833,Michael Gove,margaret becket,1.0,0.0097664566710591,0.0,0.317733496427536,0.131399929523468,0.1355097591876983,0.0,0.0,0.0
2834,Michael Gove,Mike Pompeo,1.0,0.0099340174347162,0.0,0.3130597472190857,0.3156149089336395,0.3252878785133362,0.0,0.0,0.0
2835,Michael Gove,Michael Andrew Gove,2.0,0.8526095747947693,0.8,0.9267202615737916,0.9238317012786864,0.926702916622162,0.0,0.8,0.3448275862068965
2836,Portuguese explorer Diogo Cão,diogo co,0.0,0.5671384334564209,0.3333333333333333,0.6331382393836975,0.4531065225601196,0.4258216321468353,0.0,0.28571428571428575,0.22727272727272727
2837,Portuguese explorer Diogo Cão,Henry Morton Stanley,0.0,0.0095634087920188,0.0,0.2526628971099853,0.109840877354145,0.0442733094096183,0.0,0.0,0.0
2838,Portuguese explorer Diogo Cão,Jesuit Pedro P\u00e1ez,0.0,0.0097336079925298,0.0,0.2622088491916656,0.1672309339046478,0.1224431693553924,0.0,0.0,0.0
2839,Portuguese explorer Diogo Cão,Lewis Grant,0.0,0.0094254473224282,0.0,0.2438329756259918,0.1119611859321594,0.0972117185592651,0.0,0.0,0.0
2840,Portuguese explorer Diogo Cão,portuguese explorer diogo cao,1.0,0.924936830997467,0.75,1.0000001192092896,0.732556939125061,0.7022411227226257,0.0,0.6666666666666665,0.7361111111111112
2841,Portuguese explorer Diogo Cão,Diogo C\u00e3o,2.0,0.7511633634567261,0.3333333333333333,0.4337263405323029,0.6127927899360657,0.6304733157157898,0.0,0.5,0.22727272727272727
2842,"New York City, US","miami, florida",0.0,0.0124135976657271,0.0,0.4666908383369446,0.2127459496259689,0.201512724161148,0.0,0.0,0.15625
2843,"New York City, US",Burbank,0.0,0.0093494346365332,0.0,0.2403691560029983,0.2092421501874923,0.2048752307891845,0.0,0.0,0.0
2844,"New York City, US",abc studio one in new york,1.0,0.1809408366680145,0.4,0.5503970384597778,0.4460230767726898,0.3985163867473602,0.0,0.4,0.3177966101694915
2845,"New York City, US","Hollywood, California",1.0,0.0115194804966449,0.0,0.4815235435962677,0.2240695655345916,0.2100793421268463,0.0,0.0,0.15625
2846,"New York City, US","nashville, tennessee",1.0,0.0098552666604518,0.0,0.4362601637840271,0.2559893727302551,0.2361361086368561,0.0,0.0,0.15625
2847,"New York City, US",Los Angeles,1.0,0.0215523019433021,0.0,0.437118262052536,0.383181095123291,0.4047098159790039,0.0,0.0,0.0
2848,"New York City, US",New York,2.0,0.8336292505264282,0.6666666666666666,0.760585606098175,0.7721465826034546,0.770965039730072,0.0,0.6666666666666666,0.8152173913043478
2849,1980,Super Bowl XLIV,0.0,0.009828969836235,0.0,0.2288030833005905,0.2084837555885315,0.2331492900848389,0.0,0.0,0.0
2850,1980,2017,0.0,0.0105834286659955,0.0,0.5140448808670044,0.1583250910043716,0.2183224856853485,0.0,0.0,0.0
2851,1980,"october 4, 2015",1.0,0.0099920202046632,0.0,0.3597958981990814,0.1297106891870498,0.1222975552082061,0.0,0.0,0.0
2852,1980,2015,1.0,0.0108362911269068,0.0,0.5286375284194946,0.243306815624237,0.3055788278579712,0.0,0.0,0.0
2853,1980,"November 29, 2018",1.0,0.0124920178204774,0.0,0.3761535286903381,0.1892213374376297,0.2132474482059478,0.0,0.0,0.0
2854,Nitrate,aquifers,0.0,0.0093619860708713,0.0,0.3646114766597748,0.1220003738999366,0.1465799361467361,0.0,0.0,0.0
2855,Nitrate,Groundwater,0.0,0.0092377644032239,0.0,0.5117403864860535,0.2292323261499405,0.2811760008335113,0.0,0.0,0.0
2856,Nitrate,industrial and household chemicals,1.0,0.1219856515526771,0.0,0.3709253966808319,0.2557155787944793,0.2784349322319031,0.0,0.0,0.0
2857,Nitrate,sanitary landfills,1.0,0.0091102477163076,0.0,0.3690064251422882,0.3220740556716919,0.3194796741008758,0.0,0.0,0.0
2858,Nitrate,improper disposal of wastes,1.0,0.0144102796912193,0.0,0.3609661161899567,0.2850612699985504,0.2954775393009186,0.0,0.0,0.0
2859,Nitrate,careless industrial practices,1.0,0.0094255497679114,0.0,0.3458501994609833,0.2301799356937408,0.2577890753746033,0.0,0.0,0.0
2860,Nitrate,fossil fuels,1.0,0.0091693317517638,0.0,0.3275290727615356,0.2384198307991027,0.2730683386325836,0.0,0.0,0.0
2861,Tobey Maguire,Daniel John Gilvezan,0.0,0.0114943692460656,0.0,0.2668778896331787,0.1454696804285049,0.1345128566026687,0.0,0.0,0.0
2862,Dr. Abdul Kalam,Dr.Abdul Kalam,0.0,0.9636850953102112,0.4,1.0,0.9256357550621032,0.9522665739059448,0.0,1.0,0.2380952380952381
2863,Dr. Abdul Kalam,Indira Gandhi,1.0,0.009860698133707,0.0,0.2389414608478546,0.2186175286769867,0.2073955684900284,0.0,0.0,0.0
2864,Dr. Abdul Kalam,prime minister indira gandhi,1.0,0.0090867932885885,0.0,0.2481488436460495,0.1204484403133392,0.1040088310837745,0.0,0.0,0.0
2865,Queen Elizabeth I,queen victoria,0.0,0.194831609725952,0.4,0.6608640551567078,0.4923388361930847,0.4483251869678497,0.0,0.4,0.2380952380952381
2866,Johann Wolfgang von Goethe,Devil,0.0,0.0094807809218764,0.0,0.2827821671962738,0.1055880039930343,0.1019236147403717,0.0,0.0,0.0
2867,Johann Wolfgang von Goethe,Johann Georg Faust,1.0,0.0303800981491804,0.2857142857142857,0.5824761986732483,0.4376713931560516,0.4348219633102417,0.0,0.28571428571428575,0.16129032258064518
2868,Jace Everett,Machine Gun Kelly,0.0,0.0094340117648243,0.0,0.2572106420993805,0.36883744597435,-0.0815085247159004,0.0,0.0,0.0
2869,Jace Everett,leon haywood,0.0,0.0099941054359078,0.0,0.2626576721668243,0.1969819962978363,0.2147949188947677,0.0,0.0,0.0
2870,broader focus,Italy,0.0,0.0181665942072868,0.0,0.3187916874885559,0.112948440015316,0.123615063726902,0.0,0.0,0.0
2871,broader focus,Daniel Yergin,0.0,0.0117342555895447,0.0,0.2598207294940948,0.0958212167024612,0.0924920588731765,0.0,0.0,0.0
2872,broader focus,its broader focus,1.0,0.9233061075210572,0.8,0.8325573801994324,0.90607750415802,0.9022192955017092,0.0,0.8,0.6465517241379309
2873,broader focus,globalization,1.0,0.0959088429808616,0.0,0.3850846588611603,0.2970631420612335,0.3260823786258697,0.0,0.0,0.0
2874,broader focus,concept of connectedness,1.0,0.0102590061724185,0.0,0.3351803421974182,0.2081903666257858,0.2213090509176254,0.0,0.0,0.0
2875,pleura,pulmonary pleurae,2.0,0.5277042388916016,0.0,0.7044196724891663,0.5250726342201233,0.5445840358734131,0.0,0.0,0.2631578947368421
2876,Adam Vinatieri,Jerry Rice,0.0,0.0096211582422256,0.0,0.2332166582345962,0.150497481226921,0.1478961855173111,0.0,0.0,0.0
2877,Adam Vinatieri,pittsburgh steelers,0.0,0.0095240054652094,0.0,0.2287228852510452,0.1375680118799209,0.1129348948597908,0.0,0.0,0.0
2878,Adam Vinatieri,Janikowski,0.0,0.0107559850439429,0.0,0.2566443383693695,0.1318555921316146,0.1484624147415161,0.0,0.0,0.0
2879,Adam Vinatieri,Morten Andersen,1.0,0.0095643931999802,0.0,0.2179563790559768,0.1686261594295501,0.1695228070020675,0.0,0.0,0.0
2880,1 May,the third Sunday of June,0.0,0.0212576612830162,0.0,0.4841233789920807,0.2374612241983413,0.2098605930805206,0.0,0.0,0.0
2881,1 May,every 1 may,2.0,0.8188608884811401,0.8,0.7349275946617126,0.6053773760795593,0.5938802361488342,0.0,0.8,0.6465517241379309
2882,oxidant,Boron,0.0,0.0093408664688467,0.0,0.2263064831495285,0.2062194943428039,0.2221299707889557,0.0,0.0,0.0
2883,oxidant,aluminiu,0.0,0.0097317192703485,0.0,0.2514035403728485,0.3126073181629181,0.3461879789829254,0.0,0.0,0.0
2884,oxidant,fluorine,0.0,0.0131710330024361,0.0,0.2812989056110382,0.3284052610397339,0.3597064316272736,0.0,0.0,0.0
2885,oxidant,metalloids,0.0,0.009581496939063,0.0,0.2770601511001587,0.3147037327289581,0.3356325924396515,0.0,0.0,0.0
2886,oxidant,oxygen,2.0,0.033165942877531,0.0,0.2615442276000977,0.4018425047397613,0.4497120082378388,0.0,0.0,0.0
2887,Clayton Kershaw,Los Angeles Dodgers,0.0,0.035362210124731,0.0,0.2107196897268296,0.1876536607742309,0.1807400584220886,0.0,0.0,0.0
2888,Clayton Kershaw,alex rodriguez,0.0,0.0096460571512579,0.0,0.2489858418703079,0.0845119506120681,0.0503027997910976,0.0,0.0,0.0
2889,Clayton Kershaw,Giancarlo Stanton,0.0,0.0098403831943869,0.0,0.2312184125185013,0.1521637439727783,0.1108212321996688,0.0,0.0,0.0
2890,Clayton Kershaw,new york yankees,1.0,0.009721215814352,0.0,0.206999585032463,0.1069147288799285,0.0984870493412017,0.0,0.0,0.0
2891,The dealer,the player to his or her left,0.0,0.0094583155587315,0.0,0.5368269681930542,0.2059667855501175,0.1859362721443176,0.0,0.22222222222222224,0.07692307692307691
2892,The dealer,community cards,0.0,0.0118828369304537,0.0,0.394938588142395,0.1603844314813614,0.1694335341453552,0.0,0.0,0.0
2893,The dealer,Andy Morton,0.0,0.0093844076618552,0.0,0.3709677159786224,0.1348046660423278,0.1330525279045105,0.0,0.0,0.0
2894,The dealer,the player in the small blind,1.0,0.0097369225695729,0.0,0.5701174736022949,0.2041715532541275,0.1554580330848693,0.0,0.25,0.08928571428571427
2895,The dealer,the dealer's hand,1.0,0.7435912489891052,0.0,0.7663150429725647,0.8267523050308228,0.7920712232589722,0.0,0.6666666666666666,0.4934210526315789
2896,two sides of equal length,betweenness,0.0,0.0281092748045921,0.0,0.3289180994033813,0.3435864448547363,0.3607618808746338,0.0,0.0,0.0
2897,two sides of equal length,therefore,0.0,0.0246311407536268,0.0,0.2828516066074371,0.1161743104457855,0.1037746965885162,0.0,0.0,0.0
2898,two sides of equal length,the third side,0.0,0.2968990802764893,0.0,0.4715633094310761,0.2427385300397873,0.1622070968151092,0.0,0.0,0.15625
2899,two sides of equal length,two equal sides,2.0,0.8997470140457153,0.7499999999999999,0.8165009021759033,0.7550155520439148,0.7430546283721924,0.0,0.5,0.46875
2900,Ryan Tedder,god bless america,0.0,0.0096281673759222,0.0,0.2255884855985641,0.093467079102993,0.0782567337155342,0.0,0.0,0.0
2901,Ryan Tedder,Angelica Hale,0.0,0.0095434756949543,0.0,0.2351202666759491,0.0720707699656486,0.0565668940544128,0.0,0.0,0.0
2902,Ryan Tedder,america the beautiful,0.0,0.010076711885631,0.0,0.2889322340488434,0.0278599243611097,-0.0082927290350198,0.0,0.0,0.0
2903,Ryan Tedder,Pink,0.0,0.0096453381702303,0.0,0.2358952462673187,0.0216721594333648,0.0091057308018207,0.0,0.0,0.0
2904,Ryan Tedder,James Taylor,0.0,0.0096162529662251,0.0,0.3017270863056183,0.201484128832817,0.2154626995325088,0.0,0.0,0.0
2905,Miranda Richardson,morgan le fay,0.0,0.0097795249894261,0.0,0.2614127993583679,0.0502592697739601,0.0236725397408008,0.0,0.0,0.0
2906,Miranda Richardson,an enchantress,2.0,0.0111217303201556,0.0,0.242850586771965,0.1574670821428299,0.1659256219863891,0.0,0.0,0.0
2907,2017,"february 4, 2018",2.0,0.0399399548768997,0.0,0.5417535901069641,0.3291830122470855,0.3224532604217529,0.0,0.0,0.0
2908,Wendy Crewson,aisha tyler,0.0,0.0113362092524766,0.0,0.2429151982069015,0.1911466866731643,0.1971941292285919,0.0,0.0,0.0
2909,Wendy Crewson,Wendy Jane Crewson,2.0,0.8699384927749634,0.8,0.8904972076416016,0.9114620089530944,0.9032152891159058,0.0,0.8,0.3448275862068965
2910,over 18%,1.13%,0.0,0.3250957429409027,0.0,0.6284306049346924,0.1517398953437805,0.1636703610420227,0.0,0.0,0.2380952380952381
2911,over 18%,nearly a fifth,0.0,0.4245395958423615,0.0,0.3930457234382629,0.278841495513916,0.2595717906951904,0.0,0.0,0.0
2912,over 18%,1. 13 %,0.0,0.3192188739776611,0.0,0.6284306049346924,0.1340311169624328,0.1249117031693458,0.0,0.0,0.12820512820512822
2913,over 18%,24.4%,0.0,0.3103021383285522,0.0,0.6536134481430054,0.2777404189109802,0.2882687449455261,0.0,0.0,0.2380952380952381
2914,over 18%,17.5%,1.0,0.5026534795761108,0.0,0.6691538095474243,0.4710753560066223,0.5045411586761475,0.0,0.0,0.2380952380952381
2915,over 18%,17.32%,1.0,0.4794141054153442,0.0,0.6826823353767395,0.3530360758304596,0.380717396736145,0.0,0.0,0.2380952380952381
2916,May - August 2007,march 2011,0.0,0.013755646534264,0.0,0.6509277820587158,0.2281905710697174,0.2299633622169494,0.0,0.0,0.0
2917,May - August 2007,March 1963,0.0,0.0103912707418203,0.0,0.5635705590248108,0.1965469270944595,0.1827278733253479,0.0,0.0,0.0
2918,May - August 2007,2011,0.0,0.0187919251620769,0.0,0.4878251850605011,0.286266565322876,0.313200831413269,0.0,0.0,0.0
2919,May - August 2007,"July 7, 2017",0.0,0.0135577991604805,0.0,0.59295654296875,0.6310174465179443,0.6452332139015198,0.0,0.0,0.0
2920,May - August 2007,November 1963,0.0,0.0103516913950443,0.0,0.5672011375427246,0.2977636456489563,0.3098086416721344,0.0,0.0,0.0
2921,May - August 2007,1963,0.0,0.0113554606214165,0.0,0.3659042119979857,0.2032601982355117,0.2044084966182708,0.0,0.0,0.0
2922,1971,1970,1.0,0.443720817565918,0.0,0.8854736685752869,0.7192333936691284,0.7228388786315918,0.0,0.0,0.0
2923,1971,1969,1.0,0.2517316043376922,0.0,0.8364524245262146,0.6752659678459167,0.6989728212356567,0.0,0.0,0.0
2924,2005,2002,0.0,0.0360799431800842,0.0,0.7936325073242188,0.4686980247497558,0.5313839912414551,0.0,0.0,0.0
2925,2005,"august 30, 2005",1.0,0.4742265045642853,0.5,0.6049273610115051,0.5939363837242126,0.5694302916526794,0.0,0.5,0.13513513513513511
2926,Liton Das,Lahiru Thirimanne,0.0,0.0104461219161748,0.0,0.2420084029436111,0.2224323004484176,0.205747291445732,0.0,0.0,0.0
2927,Liton Das,Rohit Sharma,0.0,0.0111550167202949,0.0,0.2494385540485382,0.1898822784423828,0.1880001127719879,0.0,0.0,0.0
2928,Liton Das,Ajantha Mendis,1.0,0.0097367251291871,0.0,0.2313247323036193,0.2523759305477142,0.266167938709259,0.0,0.0,0.0
2929,Liton Das,shikhar dhawan,1.0,0.0163157731294631,0.0,0.2161778062582016,0.155467003583908,0.1585723608732223,0.0,0.0,0.0
2930,"January 5, 2019","January 27, 2018",0.0,0.2434042990207672,0.3333333333333333,0.8098224401473999,0.4788989722728729,0.4568800926208496,0.0,0.3333333333333333,0.25
2931,"January 5, 2019","February 3, 2018",0.0,0.1330367773771286,0.0,0.8006873130798341,0.2553799748420715,0.2197453528642654,0.0,0.0,0.125
2932,"January 5, 2019","october 27, 2018",1.0,0.0897618532180786,0.0,0.7455924749374391,0.2608663737773895,0.2392187118530273,0.0,0.0,0.125
2933,"January 5, 2019",2018,1.0,0.0756099820137023,0.0,0.485035240650177,0.2838395535945892,0.2790567874908447,0.0,0.0,0.0
2934,"January 5, 2019","January 20, 2018",1.0,0.2478420287370681,0.3333333333333333,0.8209509849548341,0.4284964799880981,0.3982051312923432,0.0,0.3333333333333333,0.25
