answer1,answer2,label,label_1,
222,72,0,,
Bockscar,Enola Gay,0,,
Bockscar,Paul Warfield Tibbets Jr.,0,,
1100ml,568,0,,
1100ml,64 and 128 U.S. fluid ounces,0,,
1100ml,1892.7,0,,
1100ml,"1,892.7 ml",0,,
1100ml,10 millilitres,0,,
1100ml,64 and 128,0,,
1100ml,14,0,,
1100ml,Two,0,,
Michael Faraday,Guillaume Duchenne,0,,
Michael Faraday,Nikola Tesla,1,,
60,200,0,,
60,40,0,,
Robert MacArthur Crawford,travis nichols,0,,
Robert MacArthur Crawford,Chris Brigandi,0,,
Robert MacArthur Crawford,John Berryman,0,,
Robert MacArthur Crawford,Allan Dwan,0,,
Robert MacArthur Crawford,jon krakauer,0,,
Robert MacArthur Crawford,Jack London,0,,
Robert MacArthur Crawford,Mark Rosman,0,,
Myers,Busta Rhymes,0,,
Myers,Dido,0,,
Myers,Led Zeppelin,0,,
Myers,Sam & Dave,0,,
Myers,alicia myers,2,,
Nikki Haley,u.s. president,0,,
22,1,0,,
22,2,0,,
22,5,0,,
22,four,0,,
22,66,0,,
22,13,1,,
22,10,1,,
1965,"august 6, 1965",1,,
Robert Allen Wiethoff,Arthur Morgan,0,,
Robert Allen Wiethoff,rob wiethoff,2,,
"near Tully, Queensland","Kruger National Park, South Africa",0,,
"near Tully, Queensland",Dungay near Murwillumbah,0,,
"near Tully, Queensland",Melbourne,0,,
"near Tully, Queensland",Kruger National Park,0,,
"near Tully, Queensland",new south wales,2,,
"near Tully, Queensland",Australia,2,,
mutations in the LRP2 gene,an Irish village named Kilshannon,0,,
mutations in the LRP2 gene,Donnai-Barrow syndrome,0,,
mutations in the LRP2 gene,the belief,0,,
mutations in the LRP2 gene,count dracula,0,,
mutations in the LRP2 gene,Russian,0,,
mutations in the LRP2 gene,Kilshannon,0,,
mutations in the LRP2 gene,hair growth on the forehead,1,,
mutations in the LRP2 gene,the center of the forehead,1,,
mutations in the LRP2 gene,a bilateral pair of periorbital fields,1,,
courage,Paraguayan,0,,
courage,595,0,,
courage,independence and liberty,1,,
"""support our troops""",solidarity,0,,
"""support our troops""",the official color of the armor branch,0,,
"""support our troops""",wisdom and intuition,0,,
"""support our troops""",Epilepsy awareness,0,,
"""support our troops""",thirteen British colonies,0,,
"""support our troops""",army service ribbon,1,,
"""support our troops""",a close family member is abroad,1,,
"""support our troops""",welcome home,1,,
"""support our troops""",support of troops in missions,1,,
Lilliana Ketchman,Madison Nicole Ziegler,0,,
2018,1990,0,,
2018,2017,0,,
2018,2008,0,,
2018,1991,0,,
2018,2010,0,,
a brolly,parasol,0,,
a brolly,biscuit,0,,
a brolly,a defense against rain,0,,
"39,250",3613732,0,,
"39,250",61819,0,,
"39,250",37461,0,,
"39,250",3477,0,,
"39,250",63,0,,
"39,250",32999,0,,
"39,250",1063,0,,
"39,250",5,0,,
"39,250",17069592,0,,
self-perfection,Message in a Bottle,0,,
self-perfection,Flying,0,,
self-perfection,self - perfection,1,,
11-Oct-59,1911,0,,
11-Oct-59,1967,0,,
11-Oct-59,between 11 October 1959 and 1974,2,,
Fantasia,mary poppins,0,,
Fantasia,Nutcracker,0,,
Janet-Laine Green,Catherine Bell,0,,
Janet-Laine Green,alyssa milano,0,,
Janet-Laine Green,Catherine Disher,0,,
Janet-Laine Green,Janet - Laine Green,2,,
Kristian Kordula,nicholas james,0,,
Kristian Kordula,John Richard Schneider,0,,
Kristian Kordula,tefan avr,0,,
Kristian Kordula,Gavin Alexander Houston,0,,
Kristian Kordula,gavin houston,0,,
"February 12, 1993",1986,0,,
Jesse Ed Davis,Gaye Delorme,0,,
Jesse Ed Davis,George Harrison,0,,
Jesse Ed Davis,Eric Clapton,0,,
Jesse Ed Davis,Jesse Davis,2,,
Janet Mills,paul lepage,1,,
The Ontario Food Terminal,multicultural diversity,0,,
The Ontario Food Terminal,maize,0,,
The Ontario Food Terminal,English,0,,
The Ontario Food Terminal,Chinese,0,,
The Ontario Food Terminal,st. lawrence market,1,,
The Ontario Food Terminal,Ontario,1,,
The Ontario Food Terminal,Chinatowns,1,,
The Ontario Food Terminal,Ontario farms,1,,
1996,15 B.C.,0,,
1996,1980,0,,
1996,1979,0,,
North Carolina,Vancouver,0,,
Shantanu Maheshwari,rohit shetty,0,,
Shantanu Maheshwari,Aarti Chhabria,0,,
Shantanu Maheshwari,Aman Gandotra,0,,
Shantanu Maheshwari,Ajay,0,,
Shantanu Maheshwari,zainab sherin,0,,
Shantanu Maheshwari,Sunrisers Hyderabad,0,,
Shantanu Maheshwari,Karan Wahi,0,,
Shantanu Maheshwari,Meiyang Chang,0,,
warm ocean waters,Coal,0,,
warm ocean waters,differences in the atmospheric pressure,0,,
warm ocean waters,solar energy,1,,
warm ocean waters,heat,1,,
warm ocean waters,heat from the evaporation of water,1,,
warm ocean waters,the high ocean temperature,1,,
The discovery of hyperbolic geometry,physics,0,,
The discovery of hyperbolic geometry,Newtonian physics,0,,
The discovery of hyperbolic geometry,molecular genetics,0,,
The discovery of hyperbolic geometry,three,0,,
The discovery of hyperbolic geometry,Two,0,,
The discovery of hyperbolic geometry,scientific revolution,1,,
The discovery of hyperbolic geometry,the copernican revolution,2,,
The discovery of hyperbolic geometry,quantum mechanics,2,,
1987,the 1980s,2,,
16,two,0,,
16,12,0,,
16,32,0,,
16,32 teams,0,,
"April 14, 2019",Apr-19,2,,
"April 14, 2019",2019,2,,
stone tools,CGI,0,,
stone tools,hunt,0,,
Sanjay Basu,karanvir bohra,0,,
Sanjay Basu,Naman Shaw,0,,
Sanjay Basu,hiten tejwani,0,,
Sanjay Basu,Vikas Sethi,0,,
Sanjay Basu,Nikhil,0,,
Sanjay Basu,Raja,0,,
Sanjay Basu,Sanjay Swaraj,2,,
"January 17, 2006",Apr-06,0,,
"January 17, 2006",approximately 2. 97 billion years ago,0,,
"January 17, 2006","June 1, 2006",0,,
"January 17, 2006",2006,2,,
Warren G. Harding,Nixon,0,,
Warren G. Harding,pewdiepie,0,,
Warren G. Harding,NASA,0,,
Warren G. Harding,albert bacon fall,1,,
Warren G. Harding,United States President Warren G. Harding,2,,
either after the element name,atomic nucleus,0,,
either after the element name,the nucleus,0,,
either after the element name,after the element name,2,,
no,18,0,,
no,18 years or older,0,,
no,Oregon,0,,
no,none specified,2,,
74,154027,0,,
74,1800,0,,
74,"approximately 36,900 outlets",0,,
74,two,0,,
74,three,0,,
74,1400,0,,
74,67,1,,
74,59,1,,
74,100,1,,
74,29,1,,
1857,"October 22, 1982",1,,
short loin,closer to the front,0,,
25,revenge of the island,0,,
25,16,0,,
25,26,0,,
25,The Last One,0,,
25,season four,0,,
25,the aftermath,0,,
25,"\""The Last Day\""",0,,
2011,2018,0,,
front-wheel drive,awd,0,,
front-wheel drive,FWD,0,,
front-wheel drive,front - wheel drive,2,,
Royal Automobile Club,retriever activities center,0,,
Royal Automobile Club,Rutgers Athletic Center,0,,
Royal Automobile Club,Royal Agricultural College,0,,
Royal Automobile Club,ra's al ghul,0,,
Royal Automobile Club,the National Basketball Association,0,,
Royal Automobile Club,Resource Access Control Facility,0,,
Royal Automobile Club,Royal Automobile Club of Western Australia,2,,
1909,1907,0,,
1909,1913,0,,
1909,"June 1, 2008",0,,
1909,1875,0,,
1909,1915,0,,
1909,1800,0,,
1909,1870,0,,
1962,1971,0,,
in the season finale,the turning point,0,,
in the season finale,The End of the Affair,0,,
in the season finale,my brother's keeper,0,,
in the season finale,season 8,0,,
in the season finale,"\""Disturbing Behavior\""",0,,
in the season finale,The Hybrid,0,,
in the season finale,In the season three finale,1,,
Caribbean Sea,in the caribbean sea,2,,
Caribbean Sea,Caribbean,2,,
Caribbean Sea,in the Caribbean,2,,
20–40 million,543,0,,
20–40 million,705,0,,
20–40 million,four,0,,
20–40 million,as many as a thousand,0,,
20–40 million,149\\u2013155,0,,
Oscar Hertwig,august weismann,0,,
Oscar Hertwig,RNA,0,,
Oscar Hertwig,Ernest Rutherford,0,,
Oscar Hertwig,Robert Brown,0,,
"January 10, 1957",1942,0,,
"January 10, 1957",1957,2,,
Richard Madden,Golden Globe Award,0,,
Richard Madden,The Handmaid's Tale,0,,
Richard Madden,best lead actor,0,,
Richard Madden,annual,0,,
Richard Madden,The Alan Young Show,0,,
Richard Madden,james reynolds,1,,
Richard Madden,Sterling K. Brown,1,,
Richard Madden,Matthew Rhys,1,,
Jason Bateman,James Vincent McNichol III,0,,
Jason Bateman,Bateman,0,,
Jason Bateman,Dabbs Greer,0,,
Jason Bateman,victor french,0,,
Jason Bateman,Linwood Boomer,0,,
Jason Bateman,Michael Landon,0,,
6,13,0,,
6,10,0,,
6,8,0,,
coati,Giant otter,0,,
coati,eurasian badger,0,,
coati,Fred Newman,0,,
coati,Mustela,0,,
coati,tayra,1,,
coati,mustelid,1,,
coati,Long-tailed weasel,1,,
Full Metal Jacket,High Valley,0,,
Full Metal Jacket,British,0,,
Full Metal Jacket,Carolina,0,,
Since 1978,1978,0,,
Since 1978,1966,0,,
Since 1978,several decades,1,,
Since 1978,1934 and 1966,1,,
Georgia,Mr. Jim Gentry,0,,
Georgia,doom,0,,
Georgia,Fernando,0,,
Georgia,Jono,0,,
2018,1994,0,,
2018,2017,0,,
2018,2005,1,,
2018,2013,1,,
"October 16, 2018",2017,0,,
"October 16, 2018",Oct-10,1,,
"October 16, 2018",2018,2,,
John Roberts,John Glover Roberts Jr.,1,,
01-Jul-14,2017,0,,
parts of southern California,los angeles,1,,
parts of southern California,United States,1,,
parts of southern California,Brazil,1,,
parts of southern California,California,1,,
parts of southern California,"Atlanta, Georgia",1,,
parts of southern California,across california,1,,
parts of southern California,Tokyo,1,,
parts of southern California,United Kingdom,1,,
seven,three,0,,
seven,one,0,,
increase,nucleosynthesis,0,,
increase,isotope,0,,
increase,two,0,,
increase,increase down each group,1,,
increase,increase down,1,,
19,18,0,,
19,18 in 42 of the 50 states \u2014 but 19,1,,
Erin Gruwell,teacher,0,,
Erin Gruwell,Richard LaGravenese,0,,
Erin Gruwell,Emma Curtis Hopkins,0,,
never,1996,0,,
never,1803,0,,
never,the late 17th century,0,,
never,1776,0,,
never,1835,0,,
Joseph Juran,g. h. hardy,0,,
Joseph Juran,Dorian Shainin,1,,
Joseph Juran,Joseph M. Juran,2,,
Glenn Close,frances mcdormand,1,,
Glenn Close,Julie Andrews,1,,
Glenn Close,Meryl Streep,1,,
Glenn Close,jane fonda,1,,
season 6,season eight,0,,
season 6,season six,2,,
season 6,sixth season,2,,
season 6,Seasons 6\u20137,2,,
season 6,sixth,2,,
2017,"november 1, 2017",2,,
Lincoln Financial Field,lincoln financial field in philadelphia,1,,
Gloria Sherry,Polly Cutter,0,,
Gloria Sherry,Marilyn Sellars,0,,
Gloria Sherry,gloria smyth,2,,
Registered persons,returning officers,0,,
Registered persons,Dionysius Exiguus,0,,
Registered persons,AEC,0,,
Registered persons,elections canada,1,,
Registered persons,the electoral agency,1,,
Registered persons,Each federal electoral district,1,,
Registered persons,national register of electors,1,,
Registered persons,local entity,1,,
exponent,expectation operator,0,,
exponent,summation,0,,
James Seay,Edmund Gwenn,0,,
James Seay,john payne,0,,
"December 1, 2018",2002,0,,
"December 1, 2018",2017,0,,
"December 1, 2018","january 8, 2018",1,,
"December 1, 2018","December 1, 2012",1,,
"December 1, 2018",2018,1,,
longitudinal study,Kinetics,0,,
longitudinal study,three,0,,
longitudinal study,longitudinal,2,,
1900,1982,0,,
1900,2002,0,,
1900,in the 20th century,2,,
1900,20th century,2,,
18,13 years,0,,
18,16,0,,
Ken Block,ryan newell,0,,
Ken Block,Cathy Connor,0,,
Ken Block,cathy lewis,0,,
Ken Block,Leslie Wilson,0,,
Ken Block,Shirley Booth,0,,
Peter,jude,0,,
Corn,alfalfa,0,,
India,asia pacific,0,,
India,United States,0,,
India,mexico,0,,
India,Switzerland,0,,
India,Asia,0,,
India,Israel,2,,
"October 15, 2018","October 12, 2017",1,,
Monarchy,Yuan dynasty,0,,
Monarchy,patrimonial feudalism,0,,
Monarchy,communist,0,,
Monarchy,feudal system,0,,
Monarchy,Republic,0,,
Monarchy,Nationalist,0,,
Monarchy,"a non-democratic, parliamentary-style central assembly",0,,
Monarchy,mongolian - style democracy,1,,
Gaul,gallia,0,,
Gaul,Francia,0,,
Gaul,Provincia Belgica,0,,
Dana Slosar,Maureen Wroblewitz,0,,
Dana Slosar,Sheena Liam,0,,
Prague,desert,0,,
Prague,Nice,0,,
Prague,"Harstad, Norway",0,,
Prague,dresden,1,,
Prague,charlottetown,1,,
Prague,London,2,,
Prague,Amsterdam,2,,
F. Scott Fitzgerald,the roaring twenties,0,,
F. Scott Fitzgerald,African and European music,0,,
F. Scott Fitzgerald,green,0,,
F. Scott Fitzgerald,American author F. Scott Fitzgerald,2,,
silicate solid crust,Mantle,0,,
silicate solid crust,lithosphere,1,,
Boston suburbs,maine,0,,
Boston suburbs,Boston,0,,
Boston suburbs,"brevard county, florida",0,,
Boston suburbs,British Columbia,0,,
Boston suburbs,Maryland,0,,
Boston suburbs,Massachusetts,2,,
1870,November 1871,0,,
1870,1994,0,,
The 1935Â Labor Day hurricane,harvey,0,,
The 1935Â Labor Day hurricane,Michael,0,,
The 1935Â Labor Day hurricane,Hurricane Michael,0,,
The 1935Â Labor Day hurricane,Hurricane Charley,0,,
The 1935Â Labor Day hurricane,hurricane harvey,0,,
The 1935Â Labor Day hurricane,Great Galveston Hurricane,0,,
The 1935Â Labor Day hurricane,Wilma,0,,
The 1935Â Labor Day hurricane,1935 Labor Day hurricane,1,,
"Darrel ""Darry"" Curtis",Steve Randle,0,,
"Darrel ""Darry"" Curtis",older brother,0,,
"Darrel ""Darry"" Curtis",Johnny Cade,0,,
"Darrel ""Darry"" Curtis",ponyboy curtis,0,,
"Darrel ""Darry"" Curtis",Wendy Fraser,0,,
"Darrel ""Darry"" Curtis","Dallas \""Dally\"" Winston",0,,
"Darrel ""Darry"" Curtis",darrel curtis,2,,
Eric Swaffer,Vichai Srivaddhanaprabha,0,,
Eric Swaffer,Jack Lowden,0,,
Eric Swaffer,Matthew Wood,0,,
3m-5m,ileocolic orifice,0,,
3m-5m,two,0,,
3m-5m,3m - 5m,1,,
David J. Ryder,Treasurer of the United States,0,,
8,26,0,,
8,13,0,,
8,10,0,,
8,eight,2,,
tu regions,Beijing,0,,
tu regions,Yin,0,,
tu regions,yellow river valley,1,,
2010,1966,1,,
2010,"february 6, 2011",2,,
Pennsylvania Dutch superstition,Pennsylvania Dutch,2,,
Duane Allman,FTSE Russell,0,,
Duane Allman,William Miller,0,,
Duane Allman,Stillwater,0,,
Duane Allman,Gregg Allman,1,,
47,44 states,0,,
47,three,0,,
Brazil,sri lanka,0,,
Brazil,India,0,,
Brazil,Cascade Caverns,0,,
Brazil,Cueva del Medio,1,,
Brazil,Americas,1,,
Brazil,La Brea Tar Pits in Los Angeles,2,,
Dyscalculia,CF,0,,
Dyscalculia,Latin,0,,
Health information technology,Biomedical sciences,0,,
Health information technology,pathophysiology,0,,
Health information technology,Europe,0,,
Health information technology,BLS,0,,
Health information technology,public health informatics,1,,
sales tax,tariff,0,,
sales tax,tariffs,0,,
sales tax,customs duties,1,,
sales tax,customs tariff,1,,
135 minutes,29 minutes,0,,
135 minutes,124 minutes,0,,
135 minutes,113 minutes,0,,
135 minutes,10,0,,
135 minutes,four - day frame,0,,
135 minutes,152 minutes,0,,
135 minutes,approximately ten years,0,,
135 minutes,129 minutes,0,,
Sugar maple,acer saccharum,0,,
Sugar maple,The Tree of Peace Society,0,,
Sugar maple,oak,0,,
Sugar maple,norway spruce,0,,
Sugar maple,Rockefeller Center,0,,
Sugar maple,New York,0,,
Sugar maple,The sycamore,0,,
AL,the AL winning 66,2,,
Crispin Glover,Verna Felton,0,,
Crispin Glover,Helena Bonham Carter,0,,
The Supreme Court of India,Supreme Court,0,,
The Supreme Court of India,Jawaharlal Nehru,0,,
The Supreme Court of India,b. r. ambedkar,2,,
John Langstaff,jeff pescetto,0,,
John Langstaff,The Exciters,0,,
John Langstaff,The Cascades,0,,
John Langstaff,Barnes & Barnes,0,,
John Langstaff,the yankee wailers,0,,
John Langstaff,the Texas Rangers,0,,
John Langstaff,Mickey Thomas,0,,
Georgia,South Carolina,0,,
Georgia,Florida,0,,
Georgia,North Carolina,0,,
Georgia,alaska,0,,
Georgia,Karnataka,0,,
Georgia,texas,1,,
1765,1886,0,,
banks,corporations and governments,1,,
banks,Reserve Bank of India,1,,
banks,the Securities and Exchange Commission,1,,
banks,financial institutions,2,,
Ernst Haeckel,Eugenius Warming,0,,
Ernst Haeckel,Hans Reiter,0,,
Ernst Haeckel,Gregor Mendel,0,,
McDonald v. Smith,Petition Clause,0,,
McDonald v. Smith,redress of grievances,0,,
McDonald v. Smith,judicial,0,,
McDonald v. Smith,the First Amendment,0,,
McDonald v. Smith,connick v. myers,1,,
McDonald v. Smith,Pickering v. Board of Education,1,,
1937,"March 16, 1936",0,,
1937,1966,0,,
1937,2001,0,,
1937,1980,0,,
1937,1874,0,,
Marina Bay in Singapore,changi,0,,
Marina Bay in Singapore,singapore,2,,
Marina Bay in Singapore,Downtown Core,2,,
Marina Bay in Singapore,fronting Marina Bay in Singapore,2,,
Dave Franco,Mark Ruffalo,0,,
Dave Franco,David John Franco,2,,
Christopher Columbus,British aviators Alcock and Brown,0,,
50 to 100Â million,two,0,,
50 to 100Â million,50\\u2013100 million,0,,
50 to 100Â million,50 to 100 million,1,,
1999,22-Aug-64,0,,
1999,2002,0,,
1999,1997,0,,
1999,the late 1990s,2,,
modified for faster speed,a replacement engine,0,,
modified for faster speed,southern California,0,,
modified for faster speed,Mercury,0,,
modified for faster speed,modifying it for greater performance,2,,
modified for faster speed,modified for greater performance,2,,
Dana DeLorenzo,dana rose delorenzo,2,,
16,6,0,,
16,11,0,,
16,26,0,,
16,13,0,,
16,12,0,,
16,8,0,,
spatial resolution,albedo,0,,
spatial resolution,Gaussian blur,0,,
spatial resolution,visual acuity,1,,
spatial resolution,image resolution,2,,
by the 5th century,382 ad,0,,
by the 5th century,c. 400 BCE,0,,
by the 5th century,in the second temple period,0,,
by the 5th century,393,0,,
by the 5th century,1546,0,,
by the 5th century,382,0,,
Scotland,not known,0,,
Scotland,anglo - norman origin,0,,
Scotland,English,1,,
Scotland,scottish,2,,
Surekha Yadav,violet constance jessop,0,,
Surekha Yadav,Karen Harrison,0,,
Surekha Yadav,Lady,0,,
Surekha Yadav,Sally Kristen Ride,0,,
TGRI,sebaceous glands,0,,
TGRI,the fictional superhero team,0,,
TGRI,Tokka,0,,
TGRI,The Corporation,0,,
TGRI,Siliceous ooze,0,,
TGRI,diatomite,0,,
TGRI,Zetox,0,,
TGRI,Japan,0,,
TGRI,alien technology,0,,
1969,1967,0,,
1969,2000,0,,
1969,1974,0,,
"21,013","41, 900",0,,
"21,013",two,0,,
"21,013","more than 20,000",1,,
Germany,United States,0,,
Matthew Jerome Barr,Michael Connors,0,,
Matthew Jerome Barr,Kevin Costner,0,,
Matthew Jerome Barr,Matt Barr,2,,
National Football League,premier league,0,,
National Football League,the nfl,2,,
Jeremiah,nehemiah,0,,
Jeremiah,John the Evangelist,0,,
loosely,the girl next door,0,,
loosely,kendra,0,,
the West Point cadet officer,general officers,0,,
the West Point cadet officer,airborne (parachute) organizations,0,,
the West Point cadet officer,first sergeants and above,1,,
the West Point cadet officer,First Sergeant,1,,
the West Point cadet officer,sergeants,1,,
George III,France,0,,
George III,King George III,2,,
two,two points,2,,
Heaven,toll,0,,
Heaven,footbridge,0,,
Heaven,to be reunited with their owners,0,,
Heaven,pedestrian bridge,0,,
Heaven,to heaven,0,,
Heaven,a world-famous tourist site,0,,
Heaven,niagara river gorge,0,,
Heaven,Bifr\u00f6st,0,,
Heaven,Rainbow Bridge,0,,
Heaven,a rainbow,0,,
Lightning,pocketplug,0,,
Lightning,USB to dock connector cable,0,,
Lightning,Apple Battery Charger,0,,
Lightning,wall charger,0,,
Lightning,iPhone 4,0,,
Lightning,ChargeBox,0,,
Sodium acetate,methoxide,0,,
Sodium acetate,cytochrome a,0,,
Sodium acetate,Chronic obstructive pulmonary disease,0,,
Sodium acetate,Complement component 3,0,,
Sodium acetate,acetate,1,,
Nathan Parsons,Lana Parrilla,0,,
Nathan Parsons,Nathan Dean Parsons,2,,
"December 1, 2018","january 8, 2018",2,,
"December 1, 2018",2015,2,,
"December 1, 2018",2018,2,,
Has a material bilateral mistake,voidable contract,0,,
Has a material bilateral mistake,delay,0,,
Has a material bilateral mistake,illegal act,0,,
Has a material bilateral mistake,counteroffer,0,,
Has a material bilateral mistake,comma-shaped,0,,
Has a material bilateral mistake,Algol68,0,,
Has a material bilateral mistake,fraud,0,,
Has a material bilateral mistake,mistake,1,,
Cary Guffey,Barry Guiler,0,,
Harriet Ann Jacobs,Cornelia Grinnel Willis,0,,
Harriet Ann Jacobs,addy,0,,
Harriet Ann Jacobs,Miranda Evans -,0,,
Harriet Ann Jacobs,linda brent,2,,
16Â March 2018,02-Dec-15,0,,
16Â March 2018,21-Apr-17,0,,
16Â March 2018,19-Apr-17,0,,
16Â March 2018,20-Sep-18,0,,
"Lisbon, Portugal",Los Angeles,0,,
"Lisbon, Portugal",New York City,0,,
"Lisbon, Portugal",Lisbon,2,,
Michael Gove,DEFRA,0,,
Michael Gove,margaret becket,1,,
Michael Gove,Mike Pompeo,1,,
Michael Gove,Michael Andrew Gove,2,,
Portuguese explorer Diogo Cão,diogo co,0,,
Portuguese explorer Diogo Cão,Henry Morton Stanley,0,,
Portuguese explorer Diogo Cão,Jesuit Pedro P\u00e1ez,0,,
Portuguese explorer Diogo Cão,Lewis Grant,0,,
Portuguese explorer Diogo Cão,portuguese explorer diogo cao,1,,
Portuguese explorer Diogo Cão,Diogo C\u00e3o,2,,
"New York City, US","miami, florida",0,,
"New York City, US",Burbank,0,,
"New York City, US",abc studio one in new york,1,,
"New York City, US","Hollywood, California",1,,
"New York City, US","nashville, tennessee",1,,
"New York City, US",Los Angeles,1,,
"New York City, US",New York,2,,
1980,Super Bowl XLIV,0,,
1980,2017,0,,
1980,"october 4, 2015",1,,
1980,2015,1,,
1980,"November 29, 2018",1,,
Nitrate,aquifers,0,,
Nitrate,Groundwater,0,,
Nitrate,industrial and household chemicals,1,,
Nitrate,sanitary landfills,1,,
Nitrate,improper disposal of wastes,1,,
Nitrate,careless industrial practices,1,,
Nitrate,fossil fuels,1,,
Tobey Maguire,Daniel John Gilvezan,0,,
Dr. Abdul Kalam,Dr.Abdul Kalam,0,,
Dr. Abdul Kalam,Indira Gandhi,1,,
Dr. Abdul Kalam,prime minister indira gandhi,1,,
Queen Elizabeth I,queen victoria,0,,
Johann Wolfgang von Goethe,Devil,0,,
Johann Wolfgang von Goethe,Johann Georg Faust,1,,
Jace Everett,Machine Gun Kelly,0,,
Jace Everett,leon haywood,0,,
broader focus,Italy,0,,
broader focus,Daniel Yergin,0,,
broader focus,its broader focus,1,,
broader focus,globalization,1,,
broader focus,concept of connectedness,1,,
pleura,pulmonary pleurae,2,,
Adam Vinatieri,Jerry Rice,0,,
Adam Vinatieri,pittsburgh steelers,0,,
Adam Vinatieri,Janikowski,0,,
Adam Vinatieri,Morten Andersen,1,,
01-May,the third Sunday of June,0,,
01-May,every 1 may,2,,
oxidant,Boron,0,,
oxidant,aluminiu,0,,
oxidant,fluorine,0,,
oxidant,metalloids,0,,
oxidant,oxygen,2,,
Clayton Kershaw,Los Angeles Dodgers,0,,
Clayton Kershaw,alex rodriguez,0,,
Clayton Kershaw,Giancarlo Stanton,0,,
Clayton Kershaw,new york yankees,1,,
The dealer,the player to his or her left,0,,
The dealer,community cards,0,,
The dealer,Andy Morton,0,,
The dealer,the player in the small blind,1,,
The dealer,the dealer's hand,1,,
two sides of equal length,betweenness,0,,
two sides of equal length,therefore,0,,
two sides of equal length,the third side,0,,
two sides of equal length,two equal sides,2,,
Ryan Tedder,god bless america,0,,
Ryan Tedder,Angelica Hale,0,,
Ryan Tedder,america the beautiful,0,,
Ryan Tedder,Pink,0,,
Ryan Tedder,James Taylor,0,,
Miranda Richardson,morgan le fay,0,,
Miranda Richardson,an enchantress,2,,
2017,"february 4, 2018",2,,
Wendy Crewson,aisha tyler,0,,
Wendy Crewson,Wendy Jane Crewson,2,,
over 18%,1.13%,0,,
over 18%,nearly a fifth,0,,
over 18%,1. 13 %,0,,
over 18%,24.40%,0,,
over 18%,17.50%,1,,
over 18%,17.32%,1,,
May - August 2007,Mar-11,0,,
May - August 2007,Mar-63,0,,
May - August 2007,2011,0,,
May - August 2007,"July 7, 2017",0,,
May - August 2007,Nov-63,0,,
May - August 2007,1963,0,,
1971,1970,1,,
1971,1969,1,,
2005,2002,0,,
2005,"august 30, 2005",1,,
Liton Das,Lahiru Thirimanne,0,,
Liton Das,Rohit Sharma,0,,
Liton Das,Ajantha Mendis,1,,
Liton Das,shikhar dhawan,1,,
"January 5, 2019","January 27, 2018",0,,
"January 5, 2019","February 3, 2018",0,,
"January 5, 2019","october 27, 2018",1,,
"January 5, 2019",2018,1,,
"January 5, 2019","January 20, 2018",1,,
"January 5, 2019","December 30, 2017",1,,
"January 5, 2019","October 22, 2016",1,,
12,seven,0,,
12,4.5,0,,
12,michael strahan,0,,
graphite,juniper wood,0,,
graphite,camel hair,0,,
graphite,Fluidlead,0,,
A female voice,Sofia Serrano,0,,
A female voice,cameron crowe,0,,
A female voice,Keith Whitley,0,,
A female voice,Flora Purim,0,,
etiology,pathogenesis,0,,
etiology,Cause,0,,
etiology,idiopathic,0,,
etiology,pathology,0,,
etiology,MD,0,,
"October 16, 2018","october 17, 2017",1,,
2016,Jul-04,0,,
2016,"march 2, 2017",0,,
2016,2007,0,,
2016,Jul-07,0,,
quantitative research methods,Christianity,0,,
quantitative research methods,social policy,1,,
quantitative research methods,achieving greater social equality,1,,
quantitative research methods,greater social equality,1,,
quantitative research methods,illiteracy,1,,
quantitative research methods,Social Learning Theory,1,,
quantitative research methods,how public institutions and individual experiences affect education and its outcomes,1,,
quantitative research methods,public schooling systems,2,,
Sir John Abbott,john a. macdonald,0,,
Sir John Abbott,Sir John Thompson,0,,
Sir John Abbott,Sir John Alexander Macdonald,0,,
Sir John Abbott,Louis Botha,0,,
Sir John Abbott,Sir John A. Macdonald,0,,
through the foramen ovale,internal auditory canal,0,,
through the foramen ovale,foramen ovale,2,,
Vasco da Gama,devasahayam pillai,0,,
1978,2009,0,,
1978,"June 23, 1999",0,,
1978,"june 8, 1978",2,,
Prudential plc,Pakistan,0,,
Prudential plc,Prudential Assurance Company,1,,
professional insolvency and restructuring practitioners,liquidator,0,,
professional insolvency and restructuring practitioners,bailiffs,0,,
professional insolvency and restructuring practitioners,Positioning,0,,
professional insolvency and restructuring practitioners,Court,0,,
professional insolvency and restructuring practitioners,administrator,1,,
professional insolvency and restructuring practitioners,administrators,1,,
Conrad,norval,0,,
Conrad,Spencer Breslin,0,,
Conrad,Nick,0,,
Conrad,lawrence quinn,0,,
Conrad,Russell,0,,
Conrad,Sally,0,,
four,two,0,,
Ogor Okuweh,Nancy Pelosi,0,,
Ogor Okuweh,Yakubu Dogara,0,,
54,51,0,,
54,50,0,,
54,Michael Jordan,0,,
54,35,0,,
China,song dynasty,0,,
China,Province of Massachusetts Bay,0,,
China,johan palmstruch,0,,
China,Cai Lun,0,,
China,Crane Currency,0,,
China,Marco Polo,0,,
New York,Westchester County of New York,0,,
New York,pottersville,0,,
New York,Seneca Falls,0,,
New York,Bedford Falls,1,,
New York,state of New York,2,,
"October 19, 2018",2018,2,,
The Crocodile,Mr. Punch,0,,
The Crocodile,a hungry crocodile,0,,
The Crocodile,Lockjaw,0,,
The Crocodile,nile crocodile,0,,
The Crocodile,Sobek,0,,
The Crocodile,Lyle,0,,
