answer1,answer2,label
Janet-Laine Green,Janet - Laine Green,2.0
Kristian Kordula,nicholas james,0.0
Kristian Kordula,John Richard Schneider,0.0
Kristian Kordula,tefan avr,0.0
Kristian Kordula,Gavin Alexander Houston,0.0
Kristian Kordula,gavin houston,0.0
"February 12, 1993",1986,0.0
Jesse Ed Davis,Gaye Delorme,0.0
Jesse Ed Davis,George Harrison,0.0
Jesse Ed Davis,Eric Clapton,0.0
Jesse Ed Davis,Jesse Davis,2.0
Janet Mills,paul lepage,1.0
The Ontario Food Terminal,multicultural diversity,0.0
The Ontario Food Terminal,maize,0.0
The Ontario Food Terminal,English,0.0
The Ontario Food Terminal,Chinese,0.0
The Ontario Food Terminal,st. lawrence market,1.0
The Ontario Food Terminal,Ontario,1.0
The Ontario Food Terminal,Chinatowns,1.0
The Ontario Food Terminal,Ontario farms,1.0
1996,15 B.C.,0.0
1996,1980,0.0
1996,1979,0.0
North Carolina,Vancouver,0.0
Shantanu Maheshwari,rohit shetty,0.0
Shantanu Maheshwari,Aarti Chhabria,0.0
Shantanu Maheshwari,Aman Gandotra,0.0
Shantanu Maheshwari,Ajay,0.0
Shantanu Maheshwari,zainab sherin,0.0
Shantanu Maheshwari,Sunrisers Hyderabad,0.0
Shantanu Maheshwari,Karan Wahi,0.0
Shantanu Maheshwari,Meiyang Chang,0.0
warm ocean waters,Coal,0.0
warm ocean waters,differences in the atmospheric pressure,0.0
warm ocean waters,solar energy,1.0
warm ocean waters,heat,1.0
warm ocean waters,heat from the evaporation of water,1.0
warm ocean waters,the high ocean temperature,1.0
The discovery of hyperbolic geometry,physics,0.0
The discovery of hyperbolic geometry,Newtonian physics,0.0
The discovery of hyperbolic geometry,molecular genetics,0.0
The discovery of hyperbolic geometry,three,0.0
The discovery of hyperbolic geometry,Two,0.0
The discovery of hyperbolic geometry,scientific revolution,1.0
The discovery of hyperbolic geometry,the copernican revolution,2.0
The discovery of hyperbolic geometry,quantum mechanics,2.0
1987,the 1980s,2.0
16,two,0.0
16,12,0.0
16,32,0.0
16,32 teams,0.0
"April 14, 2019",april 2019,2.0
"April 14, 2019",2019,2.0
stone tools,CGI,0.0
stone tools,hunt,0.0
Sanjay Basu,karanvir bohra,0.0
Sanjay Basu,Naman Shaw,0.0
Sanjay Basu,hiten tejwani,0.0
Sanjay Basu,Vikas Sethi,0.0
Sanjay Basu,Nikhil,0.0
Sanjay Basu,Raja,0.0
Sanjay Basu,Sanjay Swaraj,2.0
"January 17, 2006",April 2006,0.0
"January 17, 2006",approximately 2. 97 billion years ago,0.0
"January 17, 2006","June 1, 2006",0.0
"January 17, 2006",2006,2.0
Warren G. Harding,Nixon,0.0
Warren G. Harding,pewdiepie,0.0
Warren G. Harding,NASA,0.0
Warren G. Harding,albert bacon fall,1.0
Warren G. Harding,United States President Warren G. Harding,2.0
either after the element name,atomic nucleus,0.0
either after the element name,the nucleus,0.0
either after the element name,after the element name,2.0
no,18,0.0
no,18 years or older,0.0
no,Oregon,0.0
no,none specified,2.0
74,154027,0.0
74,1800,0.0
74,"approximately 36,900 outlets",0.0
74,two,0.0
74,three,0.0
74,1400,0.0
74,67,1.0
74,59,1.0
74,100,1.0
74,29,1.0
1857,"October 22, 1982",1.0
short loin,closer to the front,0.0
25,revenge of the island,0.0
25,16,0.0
25,26,0.0
25,The Last One,0.0
25,season four,0.0
25,the aftermath,0.0
25,"\""The Last Day\""",0.0
2011,2018,0.0
front-wheel drive,awd,0.0
front-wheel drive,FWD,0.0
front-wheel drive,front - wheel drive,2.0
Royal Automobile Club,retriever activities center,0.0
Royal Automobile Club,Rutgers Athletic Center,0.0
Royal Automobile Club,Royal Agricultural College,0.0
Royal Automobile Club,ra's al ghul,0.0
Royal Automobile Club,the National Basketball Association,0.0
Royal Automobile Club,Resource Access Control Facility,0.0
Royal Automobile Club,Royal Automobile Club of Western Australia,2.0
1909,1907,0.0
1909,1913,0.0
1909,"June 1, 2008",0.0
1909,1875,0.0
1909,1915,0.0
1909,1800,0.0
1909,1870,0.0
1962,1971,0.0
in the season finale,the turning point,0.0
in the season finale,The End of the Affair,0.0
in the season finale,my brother's keeper,0.0
in the season finale,season 8,0.0
in the season finale,"\""Disturbing Behavior\""",0.0
in the season finale,The Hybrid,0.0
in the season finale,In the season three finale,1.0
Caribbean Sea,in the caribbean sea,2.0
Caribbean Sea,Caribbean,2.0
Caribbean Sea,in the Caribbean,2.0
20–40 million,543,0.0
20–40 million,705,0.0
20–40 million,four,0.0
20–40 million,as many as a thousand,0.0
20–40 million,149\\u2013155,0.0
Oscar Hertwig,august weismann,0.0
Oscar Hertwig,RNA,0.0
Oscar Hertwig,Ernest Rutherford,0.0
Oscar Hertwig,Robert Brown,0.0
"January 10, 1957",1942,0.0
"January 10, 1957",1957,2.0
Richard Madden,Golden Globe Award,0.0
Richard Madden,The Handmaid's Tale,0.0
Richard Madden,best lead actor,0.0
Richard Madden,annual,0.0
Richard Madden,The Alan Young Show,0.0
Richard Madden,james reynolds,1.0
Richard Madden,Sterling K. Brown,1.0
Richard Madden,Matthew Rhys,1.0
Jason Bateman,James Vincent McNichol III,0.0
Jason Bateman,Bateman,0.0
Jason Bateman,Dabbs Greer,0.0
Jason Bateman,victor french,0.0
Jason Bateman,Linwood Boomer,0.0
Jason Bateman,Michael Landon,0.0
6,13,0.0
6,10,0.0
6,8,0.0
coati,Giant otter,0.0
coati,eurasian badger,0.0
coati,Fred Newman,0.0
coati,Mustela,0.0
coati,tayra,1.0
coati,mustelid,1.0
coati,Long-tailed weasel,1.0
Full Metal Jacket,High Valley,0.0
Full Metal Jacket,British,0.0
Full Metal Jacket,Carolina,0.0
Since 1978,1978,0.0
Since 1978,1966,0.0
Since 1978,several decades,1.0
Since 1978,1934 and 1966,1.0
Georgia,Mr. Jim Gentry,0.0
Georgia,doom,0.0
Georgia,Fernando,0.0
Georgia,Jono,0.0
2018,1994,0.0
2018,2017,0.0
2018,2005,1.0
2018,2013,1.0
"October 16, 2018",2017,0.0
"October 16, 2018",October 10,1.0
"October 16, 2018",2018,2.0
John Roberts,John Glover Roberts Jr.,1.0
1 July 2014,2017,0.0
parts of southern California,los angeles,1.0
parts of southern California,United States,1.0
parts of southern California,Brazil,1.0
parts of southern California,California,1.0
parts of southern California,"Atlanta, Georgia",1.0
parts of southern California,across california,1.0
parts of southern California,Tokyo,1.0
parts of southern California,United Kingdom,1.0
seven,three,0.0
seven,one,0.0
increase,nucleosynthesis,0.0
increase,isotope,0.0
increase,two,0.0
increase,increase down each group,1.0
increase,increase down,1.0
19,18,0.0
19,18 in 42 of the 50 states \u2014 but 19,1.0
Erin Gruwell,teacher,0.0
Erin Gruwell,Richard LaGravenese,0.0
Erin Gruwell,Emma Curtis Hopkins,0.0
never,1996,0.0
never,1803,0.0
never,the late 17th century,0.0
never,1776,0.0
never,1835,0.0
Joseph Juran,g. h. hardy,0.0
Joseph Juran,Dorian Shainin,1.0
Joseph Juran,Joseph M. Juran,2.0
Glenn Close,frances mcdormand,1.0
Glenn Close,Julie Andrews,1.0
Glenn Close,Meryl Streep,1.0
Glenn Close,jane fonda,1.0
season 6,season eight,0.0
season 6,season six,2.0
season 6,sixth season,2.0
season 6,Seasons 6\u20137,2.0
season 6,sixth,2.0
2017,"november 1, 2017",2.0
Lincoln Financial Field,lincoln financial field in philadelphia,1.0
Gloria Sherry,Polly Cutter,0.0
Gloria Sherry,Marilyn Sellars,0.0
Gloria Sherry,gloria smyth,2.0
Registered persons,returning officers,0.0
Registered persons,Dionysius Exiguus,0.0
Registered persons,AEC,0.0
Registered persons,elections canada,1.0
Registered persons,the electoral agency,1.0
Registered persons,Each federal electoral district,1.0
Registered persons,national register of electors,1.0
Registered persons,local entity,1.0
exponent,expectation operator,0.0
exponent,summation,0.0
James Seay,Edmund Gwenn,0.0
James Seay,john payne,0.0
"December 1, 2018",2002,0.0
"December 1, 2018",2017,0.0
"December 1, 2018","january 8, 2018",1.0
"December 1, 2018","December 1, 2012",1.0
"December 1, 2018",2018,1.0
longitudinal study,Kinetics,0.0
longitudinal study,three,0.0
longitudinal study,longitudinal,2.0
1900,1982,0.0
1900,2002,0.0
1900,in the 20th century,2.0
1900,20th century,2.0
18,13 years,0.0
18,16,0.0
Ken Block,ryan newell,0.0
Ken Block,Cathy Connor,0.0
Ken Block,cathy lewis,0.0
Ken Block,Leslie Wilson,0.0
Ken Block,Shirley Booth,0.0
Peter,jude,0.0
Corn,alfalfa,0.0
India,asia pacific,0.0
India,United States,0.0
India,mexico,0.0
India,Switzerland,0.0
India,Asia,0.0
India,Israel,2.0
"October 15, 2018","October 12, 2017",1.0
Monarchy,Yuan dynasty,0.0
Monarchy,patrimonial feudalism,0.0
Monarchy,communist,0.0
Monarchy,feudal system,0.0
Monarchy,Republic,0.0
Monarchy,Nationalist,0.0
Monarchy,"a non-democratic, parliamentary-style central assembly",0.0
Monarchy,mongolian - style democracy,1.0
Gaul,gallia,0.0
Gaul,Francia,0.0
Gaul,Provincia Belgica,0.0
Dana Slosar,Maureen Wroblewitz,0.0
Dana Slosar,Sheena Liam,0.0
Prague,desert,0.0
Prague,Nice,0.0
Prague,"Harstad, Norway",0.0
Prague,dresden,1.0
Prague,charlottetown,1.0
Prague,London,2.0
Prague,Amsterdam,2.0
F. Scott Fitzgerald,the roaring twenties,0.0
F. Scott Fitzgerald,African and European music,0.0
F. Scott Fitzgerald,green,0.0
F. Scott Fitzgerald,American author F. Scott Fitzgerald,2.0
silicate solid crust,Mantle,0.0
silicate solid crust,lithosphere,1.0
Boston suburbs,maine,0.0
Boston suburbs,Boston,0.0
Boston suburbs,"brevard county, florida",0.0
Boston suburbs,British Columbia,0.0
Boston suburbs,Maryland,0.0
Boston suburbs,Massachusetts,2.0
1870,November 1871,0.0
1870,1994,0.0
The 1935Â Labor Day hurricane,harvey,0.0
The 1935Â Labor Day hurricane,Michael,0.0
The 1935Â Labor Day hurricane,Hurricane Michael,0.0
The 1935Â Labor Day hurricane,Hurricane Charley,0.0
The 1935Â Labor Day hurricane,hurricane harvey,0.0
The 1935Â Labor Day hurricane,Great Galveston Hurricane,0.0
The 1935Â Labor Day hurricane,Wilma,0.0
The 1935Â Labor Day hurricane,1935 Labor Day hurricane,1.0
"Darrel ""Darry"" Curtis",Steve Randle,0.0
"Darrel ""Darry"" Curtis",older brother,0.0
"Darrel ""Darry"" Curtis",Johnny Cade,0.0
"Darrel ""Darry"" Curtis",ponyboy curtis,0.0
"Darrel ""Darry"" Curtis",Wendy Fraser,0.0
"Darrel ""Darry"" Curtis","Dallas \""Dally\"" Winston",0.0
"Darrel ""Darry"" Curtis",darrel curtis,2.0
Eric Swaffer,Vichai Srivaddhanaprabha,0.0
Eric Swaffer,Jack Lowden,0.0
Eric Swaffer,Matthew Wood,0.0
3m-5m,ileocolic orifice,0.0
3m-5m,two,0.0
3m-5m,3m - 5m,1.0
David J. Ryder,Treasurer of the United States,0.0
8,26,0.0
8,13,0.0
8,10,0.0
8,eight,2.0
tu regions,Beijing,0.0
tu regions,Yin,0.0
tu regions,yellow river valley,1.0
2010,1966,1.0
2010,"february 6, 2011",2.0
Pennsylvania Dutch superstition,Pennsylvania Dutch,2.0
Duane Allman,FTSE Russell,0.0
Duane Allman,William Miller,0.0
Duane Allman,Stillwater,0.0
Duane Allman,Gregg Allman,1.0
47,44 states,0.0
47,three,0.0
Brazil,sri lanka,0.0
Brazil,India,0.0
Brazil,Cascade Caverns,0.0
Brazil,Cueva del Medio,1.0
Brazil,Americas,1.0
Brazil,La Brea Tar Pits in Los Angeles,2.0
Dyscalculia,CF,0.0
Dyscalculia,Latin,0.0
Health information technology,Biomedical sciences,0.0
Health information technology,pathophysiology,0.0
Health information technology,Europe,0.0
Health information technology,BLS,0.0
Health information technology,public health informatics,1.0
sales tax,tariff,0.0
sales tax,tariffs,0.0
sales tax,customs duties,1.0
sales tax,customs tariff,1.0
135 minutes,29 minutes,0.0
135 minutes,124 minutes,0.0
135 minutes,113 minutes,0.0
135 minutes,10,0.0
135 minutes,four - day frame,0.0
135 minutes,152 minutes,0.0
135 minutes,approximately ten years,0.0
135 minutes,129 minutes,0.0
Sugar maple,acer saccharum,0.0
Sugar maple,The Tree of Peace Society,0.0
Sugar maple,oak,0.0
Sugar maple,norway spruce,0.0
Sugar maple,Rockefeller Center,0.0
Sugar maple,New York,0.0
Sugar maple,The sycamore,0.0
AL,the AL winning 66,2.0
Crispin Glover,Verna Felton,0.0
Crispin Glover,Helena Bonham Carter,0.0
The Supreme Court of India,Supreme Court,0.0
The Supreme Court of India,Jawaharlal Nehru,0.0
The Supreme Court of India,b. r. ambedkar,2.0
John Langstaff,jeff pescetto,0.0
John Langstaff,The Exciters,0.0
John Langstaff,The Cascades,0.0
John Langstaff,Barnes & Barnes,0.0
John Langstaff,the yankee wailers,0.0
John Langstaff,the Texas Rangers,0.0
John Langstaff,Mickey Thomas,0.0
Georgia,South Carolina,0.0
Georgia,Florida,0.0
Georgia,North Carolina,0.0
Georgia,alaska,0.0
Georgia,Karnataka,0.0
Georgia,texas,1.0
1765,1886,0.0
banks,corporations and governments,1.0
banks,Reserve Bank of India,1.0
banks,the Securities and Exchange Commission,1.0
banks,financial institutions,2.0
Ernst Haeckel,Eugenius Warming,0.0
Ernst Haeckel,Hans Reiter,0.0
Ernst Haeckel,Gregor Mendel,0.0
McDonald v. Smith,Petition Clause,0.0
McDonald v. Smith,redress of grievances,0.0
McDonald v. Smith,judicial,0.0
McDonald v. Smith,the First Amendment,0.0
McDonald v. Smith,connick v. myers,1.0
McDonald v. Smith,Pickering v. Board of Education,1.0
1937,"March 16, 1936",0.0
1937,1966,0.0
1937,2001,0.0
1937,1980,0.0
1937,1874,0.0
Marina Bay in Singapore,changi,0.0
Marina Bay in Singapore,singapore,2.0
Marina Bay in Singapore,Downtown Core,2.0
Marina Bay in Singapore,fronting Marina Bay in Singapore,2.0
Dave Franco,Mark Ruffalo,0.0
Dave Franco,David John Franco,2.0
Christopher Columbus,British aviators Alcock and Brown,0.0
50 to 100Â million,two,0.0
50 to 100Â million,50\\u2013100 million,0.0
50 to 100Â million,50 to 100 million,1.0
1999,22 august 1964,0.0
1999,2002,0.0
1999,1997,0.0
1999,the late 1990s,2.0
modified for faster speed,a replacement engine,0.0
modified for faster speed,southern California,0.0
modified for faster speed,Mercury,0.0
modified for faster speed,modifying it for greater performance,2.0
modified for faster speed,modified for greater performance,2.0
Dana DeLorenzo,dana rose delorenzo,2.0
16,6,0.0
16,11,0.0
16,26,0.0
16,13,0.0
16,12,0.0
16,8,0.0
spatial resolution,albedo,0.0
spatial resolution,Gaussian blur,0.0
spatial resolution,visual acuity,1.0
spatial resolution,image resolution,2.0
by the 5th century,382 ad,0.0
by the 5th century,c. 400 BCE,0.0
by the 5th century,in the second temple period,0.0
by the 5th century,393,0.0
by the 5th century,1546,0.0
by the 5th century,382,0.0
Scotland,not known,0.0
Scotland,anglo - norman origin,0.0
Scotland,English,1.0
Scotland,scottish,2.0
Surekha Yadav,violet constance jessop,0.0
Surekha Yadav,Karen Harrison,0.0
Surekha Yadav,Lady,0.0
Surekha Yadav,Sally Kristen Ride,0.0
TGRI,sebaceous glands,0.0
TGRI,the fictional superhero team,0.0
TGRI,Tokka,0.0
TGRI,The Corporation,0.0
TGRI,Siliceous ooze,0.0
TGRI,diatomite,0.0
TGRI,Zetox,0.0
TGRI,Japan,0.0
TGRI,alien technology,0.0
1969,1967,0.0
1969,2000,0.0
1969,1974,0.0
"21,013","41, 900",0.0
"21,013",two,0.0
"21,013","more than 20,000",1.0
Germany,United States,0.0
Matthew Jerome Barr,Michael Connors,0.0
Matthew Jerome Barr,Kevin Costner,0.0
Matthew Jerome Barr,Matt Barr,2.0
National Football League,premier league,0.0
National Football League,the nfl,2.0
Jeremiah,nehemiah,0.0
Jeremiah,John the Evangelist,0.0
loosely,the girl next door,0.0
loosely,kendra,0.0
the West Point cadet officer,general officers,0.0
the West Point cadet officer,airborne (parachute) organizations,0.0
the West Point cadet officer,first sergeants and above,1.0
the West Point cadet officer,First Sergeant,1.0
the West Point cadet officer,sergeants,1.0
George III,France,0.0
George III,King George III,2.0
two,two points,2.0
Heaven,toll,0.0
Heaven,footbridge,0.0
Heaven,to be reunited with their owners,0.0
Heaven,pedestrian bridge,0.0
Heaven,to heaven,0.0
Heaven,a world-famous tourist site,0.0
Heaven,niagara river gorge,0.0
Heaven,Bifr\u00f6st,0.0
Heaven,Rainbow Bridge,0.0
Heaven,a rainbow,0.0
Lightning,pocketplug,0.0
Lightning,USB to dock connector cable,0.0
Lightning,Apple Battery Charger,0.0
Lightning,wall charger,0.0
Lightning,iPhone 4,0.0
Lightning,ChargeBox,0.0
Sodium acetate,methoxide,0.0
Sodium acetate,cytochrome a,0.0
Sodium acetate,Chronic obstructive pulmonary disease,0.0
Sodium acetate,Complement component 3,0.0
Sodium acetate,acetate,1.0
Nathan Parsons,Lana Parrilla,0.0
Nathan Parsons,Nathan Dean Parsons,2.0
"December 1, 2018","january 8, 2018",2.0
"December 1, 2018",2015,2.0
"December 1, 2018",2018,2.0
Has a material bilateral mistake,voidable contract,0.0
Has a material bilateral mistake,delay,0.0
Has a material bilateral mistake,illegal act,0.0
Has a material bilateral mistake,counteroffer,0.0
Has a material bilateral mistake,comma-shaped,0.0
Has a material bilateral mistake,Algol68,0.0
Has a material bilateral mistake,fraud,0.0
Has a material bilateral mistake,mistake,1.0
Cary Guffey,Barry Guiler,0.0
Harriet Ann Jacobs,Cornelia Grinnel Willis,0.0
Harriet Ann Jacobs,addy,0.0
Harriet Ann Jacobs,Miranda Evans -,0.0
Harriet Ann Jacobs,linda brent,2.0
16Â March 2018,2 december 2015,0.0
16Â March 2018,21 April 2017,0.0
16Â March 2018,19 April 2017,0.0
16Â March 2018,20 September 2018,0.0
"Lisbon, Portugal",Los Angeles,0.0
"Lisbon, Portugal",New York City,0.0
"Lisbon, Portugal",Lisbon,2.0
Michael Gove,DEFRA,0.0
Michael Gove,margaret becket,1.0
Michael Gove,Mike Pompeo,1.0
Michael Gove,Michael Andrew Gove,2.0
Portuguese explorer Diogo Cão,diogo co,0.0
Portuguese explorer Diogo Cão,Henry Morton Stanley,0.0
Portuguese explorer Diogo Cão,Jesuit Pedro P\u00e1ez,0.0
Portuguese explorer Diogo Cão,Lewis Grant,0.0
Portuguese explorer Diogo Cão,portuguese explorer diogo cao,1.0
Portuguese explorer Diogo Cão,Diogo C\u00e3o,2.0
"New York City, US","miami, florida",0.0
"New York City, US",Burbank,0.0
"New York City, US",abc studio one in new york,1.0
"New York City, US","Hollywood, California",1.0
"New York City, US","nashville, tennessee",1.0
"New York City, US",Los Angeles,1.0
"New York City, US",New York,2.0
1980,Super Bowl XLIV,0.0
1980,2017,0.0
1980,"october 4, 2015",1.0
1980,2015,1.0
1980,"November 29, 2018",1.0
Nitrate,aquifers,0.0
Nitrate,Groundwater,0.0
Nitrate,industrial and household chemicals,1.0
Nitrate,sanitary landfills,1.0
Nitrate,improper disposal of wastes,1.0
Nitrate,careless industrial practices,1.0
Nitrate,fossil fuels,1.0
Tobey Maguire,Daniel John Gilvezan,0.0
Dr. Abdul Kalam,Dr.Abdul Kalam,0.0
Dr. Abdul Kalam,Indira Gandhi,1.0
Dr. Abdul Kalam,prime minister indira gandhi,1.0
Queen Elizabeth I,queen victoria,0.0
Johann Wolfgang von Goethe,Devil,0.0
Johann Wolfgang von Goethe,Johann Georg Faust,1.0
Jace Everett,Machine Gun Kelly,0.0
Jace Everett,leon haywood,0.0
broader focus,Italy,0.0
broader focus,Daniel Yergin,0.0
broader focus,its broader focus,1.0
broader focus,globalization,1.0
broader focus,concept of connectedness,1.0
pleura,pulmonary pleurae,2.0
Adam Vinatieri,Jerry Rice,0.0
Adam Vinatieri,pittsburgh steelers,0.0
Adam Vinatieri,Janikowski,0.0
Adam Vinatieri,Morten Andersen,1.0
1 May,the third Sunday of June,0.0
1 May,every 1 may,2.0
oxidant,Boron,0.0
oxidant,aluminiu,0.0
oxidant,fluorine,0.0
oxidant,metalloids,0.0
oxidant,oxygen,2.0
Clayton Kershaw,Los Angeles Dodgers,0.0
Clayton Kershaw,alex rodriguez,0.0
Clayton Kershaw,Giancarlo Stanton,0.0
Clayton Kershaw,new york yankees,1.0
The dealer,the player to his or her left,0.0
The dealer,community cards,0.0
The dealer,Andy Morton,0.0
The dealer,the player in the small blind,1.0
The dealer,the dealer's hand,1.0
two sides of equal length,betweenness,0.0
two sides of equal length,therefore,0.0
two sides of equal length,the third side,0.0
two sides of equal length,two equal sides,2.0
Ryan Tedder,god bless america,0.0
Ryan Tedder,Angelica Hale,0.0
Ryan Tedder,america the beautiful,0.0
Ryan Tedder,Pink,0.0
Ryan Tedder,James Taylor,0.0
Miranda Richardson,morgan le fay,0.0
Miranda Richardson,an enchantress,2.0
2017,"february 4, 2018",2.0
Wendy Crewson,aisha tyler,0.0
Wendy Crewson,Wendy Jane Crewson,2.0
over 18%,1.13%,0.0
over 18%,nearly a fifth,0.0
over 18%,1. 13 %,0.0
over 18%,24.4%,0.0
over 18%,17.5%,1.0
over 18%,17.32%,1.0
May - August 2007,march 2011,0.0
May - August 2007,March 1963,0.0
May - August 2007,2011,0.0
May - August 2007,"July 7, 2017",0.0
May - August 2007,November 1963,0.0
May - August 2007,1963,0.0
1971,1970,1.0
1971,1969,1.0
2005,2002,0.0
2005,"august 30, 2005",1.0
Liton Das,Lahiru Thirimanne,0.0
Liton Das,Rohit Sharma,0.0
Liton Das,Ajantha Mendis,1.0
Liton Das,shikhar dhawan,1.0
"January 5, 2019","January 27, 2018",0.0
"January 5, 2019","February 3, 2018",0.0
"January 5, 2019","october 27, 2018",1.0
"January 5, 2019",2018,1.0
"January 5, 2019","January 20, 2018",1.0
"January 5, 2019","December 30, 2017",1.0
"January 5, 2019","October 22, 2016",1.0
12,seven,0.0
12,4.5,0.0
12,michael strahan,0.0
graphite,juniper wood,0.0
graphite,camel hair,0.0
graphite,Fluidlead,0.0
A female voice,Sofia Serrano,0.0
A female voice,cameron crowe,0.0
A female voice,Keith Whitley,0.0
A female voice,Flora Purim,0.0
etiology,pathogenesis,0.0
etiology,Cause,0.0
etiology,idiopathic,0.0
etiology,pathology,0.0
etiology,MD,0.0
"October 16, 2018","october 17, 2017",1.0
2016,July 4,0.0
2016,"march 2, 2017",0.0
2016,2007,0.0
2016,July 7,0.0
quantitative research methods,Christianity,0.0
quantitative research methods,social policy,1.0
quantitative research methods,achieving greater social equality,1.0
quantitative research methods,greater social equality,1.0
quantitative research methods,illiteracy,1.0
quantitative research methods,Social Learning Theory,1.0
quantitative research methods,how public institutions and individual experiences affect education and its outcomes,1.0
quantitative research methods,public schooling systems,2.0
Sir John Abbott,john a. macdonald,0.0
Sir John Abbott,Sir John Thompson,0.0
Sir John Abbott,Sir John Alexander Macdonald,0.0
Sir John Abbott,Louis Botha,0.0
Sir John Abbott,Sir John A. Macdonald,0.0
through the foramen ovale,internal auditory canal,0.0
through the foramen ovale,foramen ovale,2.0
Vasco da Gama,devasahayam pillai,0.0
1978,2009,0.0
1978,"June 23, 1999",0.0
1978,"june 8, 1978",2.0
Prudential plc,Pakistan,0.0
Prudential plc,Prudential Assurance Company,1.0
professional insolvency and restructuring practitioners,liquidator,0.0
professional insolvency and restructuring practitioners,bailiffs,0.0
professional insolvency and restructuring practitioners,Positioning,0.0
professional insolvency and restructuring practitioners,Court,0.0
professional insolvency and restructuring practitioners,administrator,1.0
professional insolvency and restructuring practitioners,administrators,1.0
Conrad,norval,0.0
Conrad,Spencer Breslin,0.0
Conrad,Nick,0.0
Conrad,lawrence quinn,0.0
Conrad,Russell,0.0
Conrad,Sally,0.0
four,two,0.0
Ogor Okuweh,Nancy Pelosi,0.0
Ogor Okuweh,Yakubu Dogara,0.0
54,51,0.0
54,50,0.0
54,Michael Jordan,0.0
54,35,0.0
China,song dynasty,0.0
China,Province of Massachusetts Bay,0.0
China,johan palmstruch,0.0
China,Cai Lun,0.0
China,Crane Currency,0.0
China,Marco Polo,0.0
New York,Westchester County of New York,0.0
New York,pottersville,0.0
New York,Seneca Falls,0.0
New York,Bedford Falls,1.0
New York,state of New York,2.0
"October 19, 2018",2018,2.0
The Crocodile,Mr. Punch,0.0
The Crocodile,a hungry crocodile,0.0
The Crocodile,Lockjaw,0.0
The Crocodile,nile crocodile,0.0
The Crocodile,Sobek,0.0
The Crocodile,Lyle,0.0
Rectified spirit,beer,0.0
Rectified spirit,tequila,0.0
Rectified spirit,swan light,0.0
Rectified spirit,alcohol by volume,0.0
Rectified spirit,190 proof,0.0
Rectified spirit,Liquor,0.0
Rectified spirit,vodka,2.0
three,four,0.0
three,five,0.0
Judi Evans,Evans,1.0
Judi Evans,judi evans luciano,2.0
155th,155,1.0
155th,123rd,1.0
155th,141,1.0
155th,100,1.0
Maharaja Jai Singh II,Sawai Jai Singh II,2.0
Sir Cyril Radcliffe,shimla agreement,0.0
1954,Between 1955 and 1968,0.0
1954,from the mid - 1950s,1.0
1954,mid-1950s,2.0
Sparta,the Peloponnesian League,0.0
Sparta,Spartan,2.0
Congress,James Madison,0.0
Congress,the states,1.0
Congress,the several States,1.0
Australia,New Zealand,0.0
Australia,Ayers Rock,0.0
235 or 236,Democratic,0.0
235 or 236,Democratic Party,0.0
235 or 236,Senate,0.0
235 or 236,435,1.0
235 or 236,435 congressional districts,1.0
Frances Sternhagen,cleo king,0.0
Frances Sternhagen,Willie Rae Johnson,0.0
Frances Sternhagen,Mary McDonnell,0.0
Frances Sternhagen,natalie portman,0.0
1954,1937,0.0
flexor,biceps curl,0.0
flexor,two - headed,0.0
flexor,supination,0.0
flexor,barbell curl,0.0
flexor,"extends, adducts arm",0.0
flexor,flexion,2.0
Spain,Carolingian era,0.0
Spain,roncevaux pass,1.0
Naomi Osaka,ashleigh barty,0.0
Naomi Osaka,Oc\u00e9ane Dodin,0.0
Naomi Osaka,Sloane Stephens,0.0
Naomi Osaka,Kim Clijsters,0.0
Naomi Osaka,Serena Williams,0.0
Naomi Osaka,Brooks Koepka,0.0
Naomi Osaka,Maria Sakkari,0.0
Linden Porco,Mark Holton,0.0
Linden Porco,warwick davis,0.0
The Living Daylights,Dr. No,0.0
The Living Daylights,Quantum of Solace,0.0
The Living Daylights,John Barry,0.0
"1,000,000",20 million,0.0
"1,000,000",10,0.0
"1,000,000",185000,1.0
McLean,Patrick Henry,0.0
McLean,William Butler Yeats,0.0
McLean,William Prescott,0.0
McLean,Julia Ward Howe,0.0
McLean,president woodrow wilson,0.0
McLean,John Marsden,0.0
McLean,Harry Turtledove,0.0
McLean,wilmer mclean,2.0
obsessive–compulsive disorder,Jewish,0.0
obsessive–compulsive disorder,amnesia,0.0
obsessive–compulsive disorder,bulimia,0.0
obsessive–compulsive disorder,committed suicide,1.0
obsessive–compulsive disorder,obsessive -- compulsive disorder,2.0
obsessive–compulsive disorder,obsessive \u2013 compulsive disorder,2.0
Gen. John J. Pershing,John Joseph  Black Jack '' Pershing,2.0
Gen. John J. Pershing,John J. Pershing,2.0
lucky,occupation symbols,0.0
lucky,communist ideology,0.0
lucky,occupation,0.0
lucky,the blood sacrifice,0.0
lucky,considered lucky,2.0
Annabeth Gish,elizabeth reaser,0.0
Annabeth Gish,Catherine Parker,0.0
Annabeth Gish,carla gugino,0.0
Annabeth Gish,Victoria Pedretti,0.0
Annabeth Gish,Marian Seldes,0.0
Annabeth Gish,kate siegel,0.0
8,eight,2.0
Moyra Fraser,Geoffrey Palmer,0.0
Lego,Bridgestone,0.0
Lego,Toyota,0.0
2020,"March 27, 2017",0.0
2020,either 2019 or 2020,1.0
Lucas Bersamin,Rodrigo Duterte,0.0
Lucas Bersamin,Teresita Leonardo-de Castro,1.0
